Round	Out	Left	Right	Game Type
239	431	61	8	12
240	431	59	10	12
241	420	69	11	12
242	429	63	8	12
243	434	58	8	12
244	424	63	13	12
245	433	54	13	12
246	432	57	11	12
247	420	73	7	12
248	431	59	10	12
249	436	49	15	12
250	432	61	7	12
251	429	60	11	12
252	428	62	10	12
253	426	59	15	12
254	441	48	11	12
255	429	64	7	12
256	435	56	9	12
257	436	53	11	12
258	434	55	11	12
259	433	59	8	12
260	431	62	7	12
261	428	61	11	12
262	440	51	9	12
263	434	60	6	12
264	429	61	10	12
265	414	78	8	12
266	430	61	9	12
267	432	59	9	12
268	429	63	8	12
269	436	55	9	12
270	430	61	9	12
271	420	71	9	12
272	423	64	13	12
273	432	57	11	12
274	435	55	10	12
275	430	62	8	12
276	424	68	8	12
277	429	57	14	12
278	418	76	6	12
279	438	57	5	12
280	418	66	16	12
281	420	68	12	12
282	442	48	10	12
283	432	60	8	12
284	437	56	7	12
285	433	58	9	12
286	429	60	11	12
287	430	64	6	12
288	427	63	10	12
289	434	53	13	12
290	427	56	17	12
291	436	61	3	12
292	429	63	8	12
293	427	64	9	12
294	435	51	14	12
295	425	66	9	12
296	425	64	11	12
297	427	66	7	12
298	435	53	12	12
299	428	63	9	12
300	432	56	12	12
301	430	59	11	12
302	428	67	5	12
303	420	68	12	12
304	423	69	8	12
305	433	58	9	12
306	425	66	9	12
307	437	54	9	12
308	433	57	10	12
309	431	59	10	12
310	436	56	8	12
311	425	65	10	12
312	423	64	13	12
313	429	57	14	12
314	426	68	6	12
315	424	67	9	12
316	425	62	13	12
317	433	58	9	12
318	431	58	11	12
319	428	68	4	12
320	427	63	10	12
321	426	63	11	12
322	434	60	6	12
323	436	57	7	12
324	434	53	13	12
325	439	51	10	12
326	437	54	9	12
327	430	57	13	12
328	425	65	10	12
329	432	58	10	12
330	434	61	5	12
331	432	58	10	12
332	437	55	8	12
333	434	60	6	12
334	428	63	9	12
335	428	58	14	12
336	436	56	8	12
337	428	63	9	12
338	431	59	10	12
339	434	55	11	12
340	428	63	9	12
341	427	63	10	12
342	426	61	13	12
343	430	62	8	12
344	434	57	9	12
345	428	65	7	12
346	425	69	6	12
347	437	49	14	12
348	429	58	13	12
349	432	57	11	12
350	427	64	9	12
351	424	67	9	12
352	429	58	13	12
353	431	59	10	12
354	439	53	8	12
355	439	54	7	12
356	432	59	9	12
357	425	66	9	12
358	431	64	5	12
359	432	60	8	12
360	432	58	10	12
361	430	61	9	12
362	415	80	5	12
363	425	70	5	12
364	435	56	9	12
365	430	62	8	12
366	433	55	12	12
367	430	62	8	12
368	433	54	13	12
369	425	67	8	12
370	433	60	7	12
371	431	61	8	12
372	428	63	9	12
373	423	69	8	12
374	424	64	12	12
375	428	62	10	12
376	436	52	12	12
377	435	62	3	12
378	432	60	8	12
379	435	58	7	12
380	423	67	10	12
381	434	57	9	12
382	430	59	11	12
383	424	66	10	12
384	435	52	13	12
385	430	59	11	12
386	429	62	9	12
387	434	54	12	12
388	427	59	14	12
389	422	68	10	12
390	431	65	4	12
391	427	61	12	12
392	427	65	8	12
393	425	64	11	12
394	438	50	12	12
395	429	65	6	12
396	422	68	10	12
397	423	65	12	12
398	426	64	10	12
399	439	50	11	12
400	427	64	9	12
401	428	57	15	12
402	433	57	10	12
403	436	56	8	12
404	418	71	11	12
405	426	66	8	12
406	427	67	6	12
407	428	60	12	12
408	433	57	10	12
409	435	49	16	12
410	431	53	16	12
411	430	60	10	12
412	418	73	9	12
413	445	49	6	12
414	426	64	10	12
415	416	78	6	12
416	430	62	8	12
417	444	47	9	12
418	423	73	4	12
419	437	51	12	12
420	431	59	10	12
421	422	68	10	12
422	426	65	9	12
423	438	51	11	12
424	444	49	7	12
425	439	50	11	12
426	418	77	5	12
427	434	58	8	12
428	436	55	9	12
429	438	58	4	12
430	432	60	8	12
431	422	66	12	12
432	427	59	14	12
433	437	50	13	12
434	430	61	9	12
435	426	64	10	12
436	432	55	13	12
437	423	65	12	12
438	435	56	9	12
439	426	66	8	12
440	434	58	8	12
441	441	47	12	12
442	436	49	15	12
443	432	57	11	12
444	440	50	10	12
445	436	55	9	12
446	429	65	6	12
447	424	67	9	12
448	425	68	7	12
449	430	64	6	12
450	431	56	13	12
451	430	60	10	12
452	423	63	14	12
453	427	58	15	12
454	424	61	15	12
455	434	60	6	12
456	435	56	9	12
457	437	51	12	12
458	428	66	6	12
459	430	54	16	12
460	429	62	9	12
461	423	67	10	12
462	433	57	10	12
463	429	63	8	12
464	436	55	9	12
465	419	75	6	12
466	430	58	12	12
467	424	68	8	12
468	427	64	9	12
469	421	68	11	12
470	423	67	10	12
471	429	59	12	12
472	424	66	10	12
473	428	63	9	12
474	429	64	7	12
475	432	57	11	12
476	438	49	13	12
477	429	55	16	12
478	433	59	8	12
479	431	59	10	12
480	428	61	11	12
481	429	59	12	12
482	429	59	12	12
483	429	64	7	12
484	429	62	9	12
485	424	65	11	12
486	429	61	10	12
487	418	69	13	12
488	430	61	9	12
489	438	53	9	12
490	427	64	9	12
491	433	56	11	12
492	430	57	13	12
493	421	67	12	12
494	431	57	12	12
495	430	60	10	12
496	438	47	15	12
497	432	61	7	12
498	434	49	17	12
499	435	57	8	12
500	435	57	8	12
501	436	56	8	12
502	430	61	9	12
503	429	62	9	12
504	441	48	11	12
505	436	54	10	12
506	413	73	14	12
507	428	61	11	12
508	433	58	9	12
509	433	56	11	12
510	427	58	15	12
511	433	53	14	12
512	430	60	10	12
513	427	65	8	12
514	427	64	9	12
515	434	56	10	12
516	435	54	11	12
517	432	56	12	12
518	425	63	12	12
519	427	59	14	12
520	433	54	13	12
521	432	58	10	12
522	424	70	6	12
523	430	65	5	12
524	435	58	7	12
525	435	53	12	12
526	435	56	9	12
527	442	47	11	12
528	432	57	11	12
529	428	57	15	12
530	433	56	11	12
531	430	57	13	12
532	431	60	9	12
533	420	75	5	12
534	428	61	11	12
535	437	53	10	12
536	438	47	15	12
537	432	54	14	12
538	435	53	12	12
539	431	61	8	12
540	418	77	5	12
541	432	62	6	12
542	429	63	8	12
543	435	55	10	12
544	431	55	14	12
545	430	57	13	12
546	427	59	14	12
547	429	61	10	12
548	438	53	9	12
549	428	61	11	12
550	425	66	9	12
551	434	53	13	12
552	424	63	13	12
553	428	69	3	12
554	431	57	12	12
555	426	67	7	12
556	439	49	12	12
557	423	71	6	12
558	432	58	10	12
559	431	62	7	12
560	427	63	10	12
561	426	62	12	12
562	427	67	6	12
563	426	65	9	12
564	434	55	11	12
565	429	59	12	12
566	440	52	8	12
567	429	59	12	12
568	417	73	10	12
569	423	70	7	12
570	429	67	4	12
571	434	58	8	12
572	424	68	8	12
573	422	70	8	12
574	434	56	10	12
575	427	64	9	12
576	423	67	10	12
577	435	51	14	12
578	438	55	7	12
579	429	60	11	12
580	428	61	11	12
581	429	62	9	12
582	427	65	8	12
583	439	47	14	12
584	434	57	9	12
585	429	59	12	12
586	424	66	10	12
587	430	63	7	12
588	423	73	4	12
589	427	63	10	12
590	421	69	10	12
591	435	54	11	12
592	429	64	7	12
593	440	53	7	12
594	420	70	10	12
595	430	60	10	12
596	433	54	13	12
597	423	69	8	12
598	433	60	7	12
599	438	53	9	12
600	421	68	11	12
601	429	67	4	12
602	424	69	7	12
603	423	66	11	12
604	430	63	7	12
605	423	65	12	12
606	428	63	9	12
607	434	55	11	12
608	429	63	8	12
609	430	58	12	12
610	427	63	10	12
611	431	58	11	12
612	432	57	11	12
613	430	57	13	12
614	434	59	7	12
615	434	58	8	12
616	433	54	13	12
617	426	64	10	12
618	434	57	9	12
619	432	54	14	12
620	439	48	13	12
621	433	60	7	12
622	430	63	7	12
623	420	70	10	12
624	430	59	11	12
625	428	62	10	12
626	427	66	7	12
627	423	69	8	12
628	433	55	12	12
629	434	57	9	12
630	429	58	13	12
631	425	66	9	12
632	444	50	6	12
633	428	62	10	12
634	438	55	7	12
635	438	51	11	12
636	434	57	9	12
637	433	59	8	12
638	424	71	5	12
639	433	58	9	12
640	426	68	6	12
641	428	63	9	12
642	430	59	11	12
643	434	57	9	12
644	425	66	9	12
645	429	60	11	12
646	431	59	10	12
647	416	75	9	12
648	429	61	10	12
649	439	54	7	12
650	429	66	5	12
651	420	71	9	12
652	438	55	7	12
653	428	67	5	12
654	430	65	5	12
655	427	67	6	12
656	431	57	12	12
657	423	66	11	12
658	423	64	13	12
659	434	49	17	12
660	428	62	10	12
661	437	56	7	12
662	421	67	12	12
663	430	58	12	12
664	429	65	6	12
665	428	65	7	12
666	430	61	9	12
667	436	53	11	12
668	419	69	12	12
669	430	59	11	12
670	445	43	12	12
671	437	59	4	12
672	431	61	8	12
673	431	56	13	12
674	432	56	12	12
675	427	63	10	12
676	425	66	9	12
677	428	57	15	12
678	432	57	11	12
679	431	62	7	12
680	426	63	11	12
681	430	62	8	12
682	435	52	13	12
683	430	61	9	12
684	430	63	7	12
685	429	64	7	12
686	428	64	8	12
687	426	71	3	12
688	433	57	10	12
689	435	53	12	12
690	429	62	9	12
691	430	56	14	12
692	431	61	8	12
693	430	57	13	12
694	439	46	15	12
695	429	61	10	12
696	432	55	13	12
697	427	66	7	12
698	432	59	9	12
699	434	57	9	12
700	436	51	13	12
701	430	60	10	12
702	428	61	11	12
703	426	64	10	12
704	420	77	3	12
705	423	69	8	12
706	426	61	13	12
707	434	59	7	12
708	434	58	8	12
709	427	64	9	12
710	430	58	12	12
711	435	60	5	12
712	426	65	9	12
713	424	72	4	12
714	429	65	6	12
715	434	59	7	12
716	429	64	7	12
717	430	63	7	12
718	424	65	11	12
719	431	56	13	12
720	427	64	9	12
721	434	59	7	12
722	435	52	13	12
723	423	66	11	12
724	438	55	7	12
725	430	60	10	12
726	428	63	9	12
727	433	53	14	12
728	435	58	7	12
729	433	54	13	12
730	429	60	11	12
731	435	54	11	12
732	439	51	10	12
733	429	63	8	12
734	423	66	11	12
735	431	61	8	12
736	423	73	4	12
737	428	62	10	12
738	435	54	11	12
739	434	61	5	12
740	430	58	12	12
741	433	57	10	12
742	432	59	9	12
743	440	47	13	12
744	432	58	10	12
745	432	58	10	12
746	427	64	9	12
747	430	58	12	12
748	440	48	12	12
749	428	58	14	12
750	424	70	6	12
751	437	58	5	12
752	428	61	11	12
753	428	65	7	12
754	426	64	10	12
755	427	63	10	12
756	434	58	8	12
757	431	59	10	12
758	440	52	8	12
759	425	66	9	12
760	416	74	10	12
761	435	56	9	12
762	435	54	11	12
763	434	53	13	12
764	426	59	15	12
765	421	68	11	12
766	425	63	12	12
767	433	59	8	12
768	423	65	12	12
769	430	60	10	12
770	433	57	10	12
771	429	57	14	12
772	427	61	12	12
773	425	67	8	12
774	439	55	6	12
775	433	52	15	12
776	434	54	12	12
777	415	76	9	12
778	431	58	11	12
779	422	67	11	12
780	425	69	6	12
781	426	65	9	12
782	429	61	10	12
783	424	66	10	12
784	431	65	4	12
785	431	56	13	12
786	437	53	10	12
787	433	61	6	12
788	416	77	7	12
789	425	66	9	12
790	424	66	10	12
791	431	64	5	12
792	433	61	6	12
793	434	53	13	12
794	428	64	8	12
795	429	56	15	12
796	420	72	8	12
797	429	56	15	12
798	417	76	7	12
799	435	58	7	12
800	441	51	8	12
801	424	71	5	12
802	442	51	7	12
803	433	59	8	12
804	421	73	6	12
805	435	61	4	12
806	417	72	11	12
807	427	60	13	12
808	430	57	13	12
809	433	59	8	12
810	436	53	11	12
811	425	63	12	12
812	426	68	6	12
813	430	61	9	12
814	424	68	8	12
815	432	63	5	12
816	433	56	11	12
817	438	50	12	12
818	428	62	10	12
819	431	63	6	12
820	430	61	9	12
821	427	65	8	12
822	429	61	10	12
823	425	63	12	12
824	427	61	12	12
825	424	65	11	12
826	426	60	14	12
827	434	58	8	12
828	433	56	11	12
829	425	59	16	12
830	426	69	5	12
831	427	66	7	12
832	432	57	11	12
833	431	53	16	12
834	434	52	14	12
835	427	64	9	12
836	428	62	10	12
837	421	73	6	12
838	423	69	8	12
839	422	69	9	12
840	439	51	10	12
841	438	52	10	12
842	440	56	4	12
843	437	53	10	12
844	433	59	8	12
845	427	65	8	12
846	428	66	6	12
847	424	68	8	12
848	430	59	11	12
849	434	59	7	12
850	430	56	14	12
851	431	61	8	12
852	431	57	12	12
853	422	70	8	12
854	430	64	6	12
855	429	62	9	12
856	434	56	10	12
857	426	65	9	12
858	427	61	12	12
859	427	64	9	12
860	434	55	11	12
861	437	54	9	12
862	435	58	7	12
863	427	60	13	12
864	427	64	9	12
865	440	48	12	12
866	434	56	10	12
867	431	57	12	12
868	431	58	11	12
869	432	58	10	12
870	426	59	15	12
871	431	60	9	12
872	430	61	9	12
873	430	61	9	12
874	422	70	8	12
875	436	52	12	12
876	435	54	11	12
877	432	57	11	12
878	432	59	9	12
879	426	62	12	12
880	432	56	12	12
881	427	63	10	12
882	433	57	10	12
883	440	44	16	12
884	431	58	11	12
885	434	60	6	12
886	430	61	9	12
887	423	68	9	12
888	428	58	14	12
889	430	60	10	12
890	428	63	9	12
891	423	68	9	12
892	426	64	10	12
893	438	52	10	12
894	435	53	12	12
895	430	61	9	12
896	423	68	9	12
897	425	66	9	12
898	424	69	7	12
899	428	64	8	12
900	431	63	6	12
901	428	63	9	12
902	440	51	9	12
903	438	50	12	12
904	440	53	7	12
905	431	58	11	12
906	429	57	14	12
907	431	60	9	12
908	432	64	4	12
909	424	65	11	12
910	421	71	8	12
911	424	64	12	12
912	427	63	10	12
913	430	59	11	12
914	422	73	5	12
915	424	63	13	12
916	425	64	11	12
917	428	62	10	12
918	438	55	7	12
919	420	69	11	12
920	424	67	9	12
921	425	68	7	12
922	424	67	9	12
923	421	71	8	12
924	422	69	9	12
925	438	57	5	12
926	428	58	14	12
927	433	52	15	12
928	431	60	9	12
929	420	66	14	12
930	433	57	10	12
931	432	56	12	12
932	431	55	14	12
933	437	52	11	12
934	431	59	10	12
935	432	53	15	12
936	426	64	10	12
937	443	51	6	12
938	427	61	12	12
939	420	73	7	12
940	435	58	7	12
941	423	64	13	12
942	432	60	8	12
943	437	53	10	12
944	422	69	9	12
945	429	62	9	12
946	427	60	13	12
947	430	60	10	12
948	437	56	7	12
949	422	68	10	12
950	442	42	16	12
951	435	54	11	12
952	427	62	11	12
953	429	62	9	12
954	427	65	8	12
955	435	50	15	12
956	432	53	15	12
957	436	53	11	12
958	433	55	12	12
959	427	63	10	12
960	428	58	14	12
961	436	58	6	12
962	435	54	11	12
963	429	59	12	12
964	426	57	17	12
965	428	59	13	12
966	425	66	9	12
967	436	55	9	12
968	440	52	8	12
969	433	56	11	12
970	432	56	12	12
971	421	74	5	12
972	429	60	11	12
973	424	62	14	12
974	427	62	11	12
975	426	65	9	12
976	437	55	8	12
977	432	58	10	12
978	429	57	14	12
979	434	56	10	12
980	436	51	13	12
981	430	54	16	12
982	421	66	13	12
983	419	74	7	12
984	430	64	6	12
985	433	61	6	12
986	435	54	11	12
987	426	63	11	12
988	427	64	9	12
989	431	62	7	12
990	430	65	5	12
991	432	59	9	12
992	431	62	7	12
993	428	63	9	12
994	430	61	9	12
995	430	57	13	12
996	424	69	7	12
997	432	57	11	12
998	436	57	7	12
999	431	58	11	12
1000	432	58	10	12
