Round	Out	Left	Right	Game Type
1	46	404	50	14
2	49	418	33	14
3	40	428	32	14
4	36	436	28	14
5	38	443	19	14
6	47	441	12	14
7	46	446	8	14
8	44	447	9	14
9	50	442	8	14
10	44	451	5	14
11	46	448	6	14
12	43	452	5	14
13	48	445	7	14
14	51	445	4	14
15	43	454	3	14
16	41	455	4	14
17	41	456	3	14
18	41	454	5	14
19	42	455	3	14
20	48	447	5	14
21	39	455	6	14
22	40	456	4	14
23	50	447	3	14
24	43	453	4	14
25	44	452	4	14
26	42	456	2	14
27	43	453	4	14
28	53	444	3	14
29	38	458	4	14
30	46	448	6	14
31	43	453	4	14
32	36	460	4	14
33	44	453	3	14
34	40	455	5	14
35	47	450	3	14
36	45	453	2	14
37	55	442	3	14
38	46	450	4	14
39	46	452	2	14
40	48	451	1	14
41	40	456	4	14
42	46	452	2	14
43	47	448	5	14
44	47	452	1	14
45	43	456	1	14
46	47	451	2	14
47	47	451	2	14
48	46	453	1	14
49	39	459	2	14
50	51	446	3	14
51	44	455	1	14
52	50	447	3	14
53	56	443	1	14
54	47	452	1	14
55	37	462	1	14
56	40	459	1	14
57	41	456	3	14
58	45	455	0	14
59	40	458	2	14
60	41	456	3	14
61	41	458	1	14
62	50	446	4	14
63	32	464	4	14
64	34	464	2	14
65	47	452	1	14
66	44	456	0	14
67	44	454	2	14
68	44	452	4	14
69	48	450	2	14
70	43	455	2	14
71	41	458	1	14
72	48	449	3	14
73	48	449	3	14
74	45	454	1	14
75	39	458	3	14
76	42	454	4	14
77	47	450	3	14
78	43	456	1	14
79	42	455	3	14
80	43	453	4	14
81	49	451	0	14
82	48	451	1	14
83	43	457	0	14
84	48	451	1	14
85	51	447	2	14
86	50	447	3	14
87	37	463	0	14
88	38	460	2	14
89	42	457	1	14
90	48	451	1	14
91	43	457	0	14
92	51	449	0	14
93	44	455	1	14
94	49	451	0	14
95	45	455	0	14
96	48	452	0	14
97	49	450	1	14
98	47	452	1	14
99	39	461	0	14
100	44	455	1	14
101	42	457	1	14
102	46	454	0	14
103	43	456	1	14
104	46	453	1	14
105	47	453	0	14
106	39	461	0	14
107	40	460	0	14
108	44	455	1	14
109	43	456	1	14
110	49	450	1	14
111	47	452	1	14
112	39	461	0	14
113	53	446	1	14
114	45	455	0	14
115	42	458	0	14
116	39	460	1	14
117	43	457	0	14
118	47	452	1	14
119	44	456	0	14
120	48	452	0	14
121	38	461	1	14
122	38	462	0	14
123	34	465	1	14
124	42	458	0	14
125	47	453	0	14
126	43	456	1	14
127	46	453	1	14
128	40	460	0	14
129	47	452	1	14
130	53	447	0	14
131	38	461	1	14
132	43	456	1	14
133	46	454	0	14
134	43	457	0	14
135	45	454	1	14
136	40	460	0	14
137	41	458	1	14
138	44	455	1	14
139	47	453	0	14
140	41	459	0	14
141	46	454	0	14
142	51	449	0	14
143	33	467	0	14
144	47	453	0	14
145	40	460	0	14
146	47	453	0	14
147	45	455	0	14
148	48	452	0	14
149	45	455	0	14
150	43	457	0	14
151	42	458	0	14
152	46	454	0	14
153	49	451	0	14
154	44	456	0	14
155	40	460	0	14
156	45	455	0	14
157	45	455	0	14
158	33	467	0	14
159	44	456	0	14
160	44	456	0	14
161	48	452	0	14
162	42	458	0	14
163	49	451	0	14
164	45	455	0	14
165	45	455	0	14
166	50	450	0	14
167	41	459	0	14
168	43	457	0	14
169	46	454	0	14
170	38	462	0	14
171	37	463	0	14
172	42	458	0	14
173	41	459	0	14
174	41	459	0	14
175	41	459	0	14
176	50	450	0	14
177	41	459	0	14
178	45	455	0	14
179	49	451	0	14
180	37	463	0	14
181	47	453	0	14
182	39	461	0	14
183	39	461	0	14
184	44	456	0	14
185	44	456	0	14
