Round	Out	Left	Right	Game Type
158	38	462	0	13
159	34	465	1	13
160	43	457	0	13
161	35	465	0	13
162	37	462	1	13
163	38	462	0	13
164	41	458	1	13
165	43	457	0	13
166	38	462	0	13
167	39	460	1	13
168	47	453	0	13
169	41	458	1	13
170	42	458	0	13
171	32	467	1	13
172	38	462	0	13
173	36	464	0	13
174	36	463	1	13
175	42	458	0	13
176	35	464	1	13
177	37	463	0	13
178	39	461	0	13
179	37	462	1	13
180	33	466	1	13
181	38	461	1	13
182	40	460	0	13
183	40	460	0	13
184	38	461	1	13
185	43	457	0	13
186	40	460	0	13
187	43	457	0	13
188	41	459	0	13
189	43	457	0	13
190	37	463	0	13
191	33	467	0	13
192	40	460	0	13
193	30	470	0	13
194	40	460	0	13
195	38	462	0	13
196	32	468	0	13
197	36	464	0	13
198	31	469	0	13
199	38	462	0	13
200	28	472	0	13
201	43	457	0	13
202	39	461	0	13
203	32	468	0	13
204	35	465	0	13
205	33	467	0	13
206	36	464	0	13
207	42	458	0	13
208	41	459	0	13
209	41	459	0	13
210	35	465	0	13
211	42	458	0	13
212	33	467	0	13
213	30	470	0	13
214	44	456	0	13
215	44	456	0	13
216	35	465	0	13
217	30	470	0	13
218	41	459	0	13
219	37	463	0	13
220	31	469	0	13
221	44	456	0	13
222	35	465	0	13
223	28	472	0	13
224	35	465	0	13
225	40	460	0	13
226	41	459	0	13
227	26	474	0	13
228	42	458	0	13
229	24	476	0	13
230	39	461	0	13
231	40	460	0	13
232	36	464	0	13
233	41	459	0	13
234	40	460	0	13
235	34	466	0	13
236	36	464	0	13
237	43	457	0	13
238	38	462	0	13
239	39	461	0	13
240	33	467	0	13
241	39	461	0	13
242	44	456	0	13
243	46	454	0	13
244	38	462	0	13
245	38	462	0	13
246	41	459	0	13
247	35	465	0	13
248	36	464	0	13
249	39	461	0	13
250	28	472	0	13
251	47	453	0	13
252	34	466	0	13
253	40	460	0	13
254	41	459	0	13
255	44	456	0	13
256	38	462	0	13
257	39	461	0	13
258	37	463	0	13
259	37	463	0	13
260	36	464	0	13
261	36	464	0	13
262	41	459	0	13
263	44	456	0	13
264	31	469	0	13
265	39	461	0	13
266	41	459	0	13
267	42	458	0	13
268	33	467	0	13
269	42	458	0	13
270	39	461	0	13
271	36	464	0	13
272	39	461	0	13
273	33	467	0	13
274	33	467	0	13
275	40	460	0	13
276	34	466	0	13
277	34	466	0	13
278	34	466	0	13
279	40	460	0	13
280	43	457	0	13
281	34	466	0	13
282	37	463	0	13
283	33	467	0	13
284	36	464	0	13
285	26	474	0	13
286	38	462	0	13
287	29	471	0	13
288	27	473	0	13
289	43	457	0	13
290	35	465	0	13
291	35	465	0	13
292	35	465	0	13
293	44	456	0	13
294	41	459	0	13
295	41	459	0	13
296	32	468	0	13
297	32	468	0	13
298	37	463	0	13
299	34	466	0	13
300	40	460	0	13
301	46	454	0	13
302	39	461	0	13
303	34	466	0	13
304	33	467	0	13
305	43	457	0	13
306	35	465	0	13
307	38	462	0	13
308	31	469	0	13
309	37	463	0	13
310	38	462	0	13
311	43	457	0	13
312	42	458	0	13
313	39	461	0	13
314	41	459	0	13
315	40	460	0	13
316	37	463	0	13
317	37	463	0	13
318	47	453	0	13
319	40	460	0	13
320	44	456	0	13
321	33	467	0	13
322	34	466	0	13
323	44	456	0	13
324	42	458	0	13
325	38	462	0	13
326	30	470	0	13
327	36	464	0	13
328	42	458	0	13
329	41	459	0	13
330	34	466	0	13
331	41	459	0	13
332	39	461	0	13
333	37	463	0	13
334	39	461	0	13
335	37	463	0	13
336	34	466	0	13
337	33	467	0	13
338	34	466	0	13
339	36	464	0	13
340	41	459	0	13
341	41	459	0	13
342	40	460	0	13
343	41	459	0	13
344	43	457	0	13
345	43	457	0	13
346	38	462	0	13
347	41	459	0	13
348	31	469	0	13
349	30	470	0	13
350	44	456	0	13
351	35	465	0	13
352	32	468	0	13
353	39	461	0	13
354	29	471	0	13
355	41	459	0	13
356	38	462	0	13
357	34	466	0	13
358	43	457	0	13
359	38	462	0	13
360	43	457	0	13
361	44	456	0	13
362	37	463	0	13
363	42	458	0	13
364	41	459	0	13
365	44	456	0	13
366	44	456	0	13
367	34	466	0	13
368	36	464	0	13
369	34	466	0	13
370	41	459	0	13
371	40	460	0	13
372	36	464	0	13
373	35	465	0	13
374	34	466	0	13
375	37	463	0	13
376	31	469	0	13
377	32	468	0	13
378	34	466	0	13
379	39	461	0	13
380	37	463	0	13
381	35	465	0	13
382	40	460	0	13
383	39	461	0	13
384	37	463	0	13
385	38	462	0	13
386	36	464	0	13
387	38	462	0	13
388	43	457	0	13
389	41	459	0	13
390	38	462	0	13
391	39	461	0	13
392	44	456	0	13
393	41	459	0	13
394	41	459	0	13
395	29	471	0	13
396	30	470	0	13
397	41	459	0	13
398	40	460	0	13
399	34	466	0	13
400	41	459	0	13
401	40	460	0	13
402	36	464	0	13
403	35	465	0	13
404	37	463	0	13
405	36	464	0	13
406	38	462	0	13
407	39	461	0	13
408	40	460	0	13
409	47	453	0	13
410	40	460	0	13
411	38	462	0	13
412	43	457	0	13
413	41	459	0	13
414	35	465	0	13
415	35	465	0	13
416	39	461	0	13
417	41	459	0	13
418	39	461	0	13
419	41	459	0	13
420	37	463	0	13
421	33	467	0	13
422	36	464	0	13
423	42	458	0	13
424	37	463	0	13
425	36	464	0	13
426	31	469	0	13
427	42	458	0	13
428	37	463	0	13
429	39	461	0	13
430	38	462	0	13
431	32	468	0	13
432	40	460	0	13
433	46	454	0	13
434	37	463	0	13
435	36	464	0	13
436	44	456	0	13
437	40	460	0	13
438	40	460	0	13
439	37	463	0	13
440	36	464	0	13
441	33	467	0	13
442	35	465	0	13
443	41	459	0	13
444	41	459	0	13
445	35	465	0	13
446	38	462	0	13
447	38	462	0	13
448	38	462	0	13
449	37	463	0	13
450	43	457	0	13
451	40	460	0	13
452	40	460	0	13
453	34	466	0	13
454	32	468	0	13
455	46	454	0	13
456	47	453	0	13
457	35	465	0	13
458	38	462	0	13
459	36	464	0	13
460	43	457	0	13
461	35	465	0	13
462	41	459	0	13
463	47	453	0	13
464	41	459	0	13
465	33	467	0	13
466	32	468	0	13
467	39	461	0	13
468	35	465	0	13
469	40	460	0	13
470	40	460	0	13
471	39	461	0	13
472	40	460	0	13
473	38	462	0	13
474	39	461	0	13
475	44	456	0	13
476	43	457	0	13
477	32	468	0	13
478	41	459	0	13
479	35	465	0	13
480	41	459	0	13
481	41	459	0	13
482	32	468	0	13
483	36	464	0	13
484	36	464	0	13
485	38	462	0	13
486	40	460	0	13
487	36	464	0	13
488	37	463	0	13
489	40	460	0	13
490	32	468	0	13
491	37	463	0	13
492	45	455	0	13
493	31	469	0	13
494	43	457	0	13
495	36	464	0	13
496	34	466	0	13
497	45	455	0	13
498	37	463	0	13
499	40	460	0	13
500	45	455	0	13
501	46	454	0	13
502	37	463	0	13
503	42	458	0	13
504	38	462	0	13
505	38	462	0	13
506	40	460	0	13
507	39	461	0	13
508	43	457	0	13
509	42	458	0	13
510	41	459	0	13
511	37	463	0	13
512	39	461	0	13
513	33	467	0	13
514	39	461	0	13
515	35	465	0	13
516	42	458	0	13
517	32	468	0	13
518	43	457	0	13
519	36	464	0	13
520	34	466	0	13
521	43	457	0	13
522	37	463	0	13
523	44	456	0	13
524	36	464	0	13
525	32	468	0	13
526	37	463	0	13
527	41	459	0	13
528	38	462	0	13
529	45	455	0	13
530	36	464	0	13
531	37	463	0	13
532	33	467	0	13
533	42	458	0	13
534	38	462	0	13
535	34	466	0	13
536	37	463	0	13
537	35	465	0	13
538	36	464	0	13
539	35	465	0	13
540	34	466	0	13
541	37	463	0	13
542	37	463	0	13
543	46	454	0	13
544	42	458	0	13
545	33	467	0	13
546	42	458	0	13
547	43	457	0	13
548	36	464	0	13
549	42	458	0	13
550	44	456	0	13
551	47	453	0	13
552	35	465	0	13
553	35	465	0	13
554	36	464	0	13
555	35	465	0	13
556	37	463	0	13
557	40	460	0	13
558	34	466	0	13
559	37	463	0	13
560	40	460	0	13
561	38	462	0	13
562	37	463	0	13
563	31	469	0	13
564	42	458	0	13
565	37	463	0	13
566	39	461	0	13
567	40	460	0	13
568	40	460	0	13
569	39	461	0	13
570	37	463	0	13
571	38	462	0	13
572	41	459	0	13
573	30	470	0	13
574	41	459	0	13
575	37	463	0	13
576	37	463	0	13
577	35	465	0	13
578	37	463	0	13
579	33	467	0	13
580	35	465	0	13
581	38	462	0	13
582	36	464	0	13
583	35	465	0	13
584	41	459	0	13
585	34	466	0	13
586	40	460	0	13
587	30	470	0	13
588	34	466	0	13
589	27	473	0	13
590	40	460	0	13
591	33	467	0	13
592	43	457	0	13
593	43	457	0	13
594	33	467	0	13
595	41	459	0	13
596	33	467	0	13
597	46	454	0	13
598	37	463	0	13
599	35	465	0	13
600	40	460	0	13
601	32	468	0	13
602	43	457	0	13
603	42	458	0	13
604	36	464	0	13
605	38	462	0	13
606	35	465	0	13
607	34	466	0	13
608	37	463	0	13
609	33	467	0	13
610	44	456	0	13
611	36	464	0	13
612	40	460	0	13
613	35	465	0	13
614	41	459	0	13
615	28	472	0	13
616	36	464	0	13
617	39	461	0	13
618	38	462	0	13
619	35	465	0	13
620	35	465	0	13
621	37	463	0	13
622	44	456	0	13
623	40	460	0	13
624	36	464	0	13
625	35	465	0	13
626	36	464	0	13
627	33	467	0	13
628	37	463	0	13
629	38	462	0	13
630	35	465	0	13
631	37	463	0	13
632	35	465	0	13
633	31	469	0	13
634	34	466	0	13
635	44	456	0	13
636	29	471	0	13
637	33	467	0	13
638	43	457	0	13
639	38	462	0	13
640	39	461	0	13
641	36	464	0	13
642	41	459	0	13
643	46	454	0	13
644	37	463	0	13
645	37	463	0	13
646	43	457	0	13
647	36	464	0	13
648	33	467	0	13
649	32	468	0	13
650	35	465	0	13
651	39	461	0	13
652	39	461	0	13
653	35	465	0	13
654	48	452	0	13
655	39	461	0	13
656	35	465	0	13
657	37	463	0	13
658	38	462	0	13
659	38	462	0	13
660	34	466	0	13
661	34	466	0	13
662	39	461	0	13
663	34	466	0	13
664	37	463	0	13
665	46	454	0	13
666	37	463	0	13
667	40	460	0	13
668	35	465	0	13
669	38	462	0	13
670	38	462	0	13
671	45	455	0	13
672	35	465	0	13
673	42	458	0	13
674	39	461	0	13
675	39	461	0	13
676	31	469	0	13
677	41	459	0	13
678	32	468	0	13
679	41	459	0	13
680	36	464	0	13
681	29	471	0	13
682	35	465	0	13
683	41	459	0	13
684	43	457	0	13
685	40	460	0	13
686	37	463	0	13
687	42	458	0	13
688	38	462	0	13
689	38	462	0	13
690	42	458	0	13
691	32	468	0	13
692	45	455	0	13
693	36	464	0	13
694	37	463	0	13
695	41	459	0	13
696	38	462	0	13
697	43	457	0	13
698	28	472	0	13
699	37	463	0	13
700	34	466	0	13
701	41	459	0	13
702	37	463	0	13
703	34	466	0	13
704	37	463	0	13
705	43	457	0	13
706	34	466	0	13
707	30	470	0	13
708	37	463	0	13
709	32	468	0	13
710	43	457	0	13
711	31	469	0	13
712	37	463	0	13
713	35	465	0	13
714	39	461	0	13
715	37	463	0	13
716	41	459	0	13
717	38	462	0	13
718	34	466	0	13
719	41	459	0	13
720	39	461	0	13
721	35	465	0	13
722	41	459	0	13
723	39	461	0	13
724	38	462	0	13
725	39	461	0	13
726	38	462	0	13
727	36	464	0	13
728	39	461	0	13
729	39	461	0	13
730	36	464	0	13
731	34	466	0	13
732	44	456	0	13
733	37	463	0	13
734	37	463	0	13
735	37	463	0	13
736	30	470	0	13
737	39	461	0	13
738	35	465	0	13
739	38	462	0	13
740	40	460	0	13
741	39	461	0	13
742	35	465	0	13
743	33	467	0	13
744	48	452	0	13
745	38	462	0	13
746	43	457	0	13
747	43	457	0	13
748	37	463	0	13
749	41	459	0	13
750	41	459	0	13
751	44	456	0	13
752	37	463	0	13
753	41	459	0	13
754	38	462	0	13
755	39	461	0	13
756	34	466	0	13
757	33	467	0	13
758	44	456	0	13
759	37	463	0	13
760	36	464	0	13
761	39	461	0	13
762	34	466	0	13
763	43	457	0	13
764	39	461	0	13
765	32	468	0	13
766	47	453	0	13
767	40	460	0	13
768	41	459	0	13
769	37	463	0	13
770	35	465	0	13
771	33	467	0	13
772	40	460	0	13
773	38	462	0	13
774	35	465	0	13
775	36	464	0	13
776	35	465	0	13
777	37	463	0	13
778	31	469	0	13
779	42	458	0	13
780	37	463	0	13
781	35	465	0	13
782	35	465	0	13
783	41	459	0	13
784	41	459	0	13
785	35	465	0	13
786	36	464	0	13
787	42	458	0	13
788	35	465	0	13
789	36	464	0	13
790	35	465	0	13
791	40	460	0	13
792	43	457	0	13
793	38	462	0	13
794	33	467	0	13
795	42	458	0	13
796	34	466	0	13
797	37	463	0	13
798	31	469	0	13
799	33	467	0	13
800	32	468	0	13
801	33	467	0	13
802	37	463	0	13
803	34	466	0	13
804	35	465	0	13
805	33	467	0	13
806	36	464	0	13
807	39	461	0	13
808	44	456	0	13
809	42	458	0	13
810	42	458	0	13
811	36	464	0	13
812	35	465	0	13
813	46	454	0	13
814	35	465	0	13
815	43	457	0	13
816	33	467	0	13
817	37	463	0	13
818	37	463	0	13
819	38	462	0	13
820	41	459	0	13
821	40	460	0	13
822	37	463	0	13
823	35	465	0	13
824	35	465	0	13
825	31	469	0	13
826	39	461	0	13
827	41	459	0	13
828	36	464	0	13
829	41	459	0	13
830	39	461	0	13
831	36	464	0	13
832	34	466	0	13
833	41	459	0	13
834	40	460	0	13
835	36	464	0	13
836	36	464	0	13
837	38	462	0	13
838	43	457	0	13
839	37	463	0	13
840	31	469	0	13
841	33	467	0	13
842	35	465	0	13
843	38	462	0	13
844	48	452	0	13
845	36	464	0	13
846	37	463	0	13
847	37	463	0	13
848	42	458	0	13
849	41	459	0	13
850	34	466	0	13
851	33	467	0	13
852	31	469	0	13
853	32	468	0	13
854	42	458	0	13
855	41	459	0	13
856	34	466	0	13
857	44	456	0	13
858	40	460	0	13
859	37	463	0	13
860	35	465	0	13
861	32	468	0	13
862	40	460	0	13
863	38	462	0	13
864	40	460	0	13
865	35	465	0	13
866	36	464	0	13
867	36	464	0	13
868	41	459	0	13
869	34	466	0	13
870	33	467	0	13
871	38	462	0	13
872	37	463	0	13
873	35	465	0	13
874	36	464	0	13
875	28	472	0	13
876	42	458	0	13
877	39	461	0	13
878	38	462	0	13
879	37	463	0	13
880	36	464	0	13
881	36	464	0	13
882	46	454	0	13
883	36	464	0	13
884	36	464	0	13
885	36	464	0	13
886	42	458	0	13
887	39	461	0	13
888	39	461	0	13
889	39	461	0	13
890	43	457	0	13
891	37	463	0	13
892	37	463	0	13
893	35	465	0	13
894	37	463	0	13
895	34	466	0	13
896	38	462	0	13
897	39	461	0	13
898	39	461	0	13
899	42	458	0	13
900	40	460	0	13
901	37	463	0	13
902	37	463	0	13
903	33	467	0	13
904	40	460	0	13
905	30	470	0	13
906	33	467	0	13
907	39	461	0	13
908	34	466	0	13
909	31	469	0	13
910	39	461	0	13
911	37	463	0	13
912	32	468	0	13
913	36	464	0	13
914	32	468	0	13
915	37	463	0	13
916	35	465	0	13
917	45	455	0	13
918	31	469	0	13
919	44	456	0	13
920	37	463	0	13
921	45	455	0	13
922	32	468	0	13
923	39	461	0	13
924	40	460	0	13
925	41	459	0	13
926	39	461	0	13
927	41	459	0	13
928	35	465	0	13
929	33	467	0	13
930	34	466	0	13
931	37	463	0	13
932	33	467	0	13
933	36	464	0	13
934	33	467	0	13
935	37	463	0	13
936	41	459	0	13
937	38	462	0	13
938	32	468	0	13
939	41	459	0	13
940	41	459	0	13
941	42	458	0	13
942	35	465	0	13
943	37	463	0	13
944	38	462	0	13
945	38	462	0	13
946	39	461	0	13
947	41	459	0	13
948	44	456	0	13
949	34	466	0	13
950	34	466	0	13
951	36	464	0	13
952	41	459	0	13
953	39	461	0	13
954	33	467	0	13
955	40	460	0	13
956	32	468	0	13
957	33	467	0	13
958	41	459	0	13
959	37	463	0	13
960	30	470	0	13
961	30	470	0	13
962	29	471	0	13
963	41	459	0	13
964	38	462	0	13
965	44	456	0	13
966	41	459	0	13
967	41	459	0	13
968	40	460	0	13
969	33	467	0	13
970	40	460	0	13
971	34	466	0	13
972	29	471	0	13
973	40	460	0	13
974	37	463	0	13
975	43	457	0	13
976	34	466	0	13
977	34	466	0	13
978	39	461	0	13
979	38	462	0	13
980	41	459	0	13
981	40	460	0	13
982	39	461	0	13
983	38	462	0	13
984	35	465	0	13
985	43	457	0	13
986	40	460	0	13
987	35	465	0	13
988	40	460	0	13
989	36	464	0	13
990	33	467	0	13
991	39	461	0	13
992	30	470	0	13
993	40	460	0	13
994	41	459	0	13
995	42	458	0	13
996	36	464	0	13
997	35	465	0	13
998	38	462	0	13
999	38	462	0	13
1000	36	464	0	13
