Round	Out	Left	Right	Game Type
184	183	202	115	6
185	192	192	116	6
186	204	187	109	6
187	199	200	101	6
188	200	183	117	6
189	195	204	101	6
190	197	184	119	6
191	184	210	106	6
192	183	207	110	6
193	205	197	98	6
194	207	200	93	6
195	197	197	106	6
196	198	196	106	6
197	202	181	117	6
198	194	204	102	6
199	202	199	99	6
200	188	199	113	6
201	193	213	94	6
202	197	191	112	6
203	203	191	106	6
204	211	168	121	6
205	195	203	102	6
206	181	216	103	6
207	203	187	110	6
208	192	203	105	6
209	195	201	104	6
210	195	198	107	6
211	197	205	98	6
212	197	201	102	6
213	192	195	113	6
214	194	190	116	6
215	192	203	105	6
216	189	195	116	6
217	198	190	112	6
218	194	189	117	6
219	199	197	104	6
220	190	204	106	6
221	186	203	111	6
222	206	191	103	6
223	189	211	100	6
224	197	194	109	6
225	208	198	94	6
226	190	212	98	6
227	190	200	110	6
228	200	187	113	6
229	199	196	105	6
230	183	215	102	6
231	187	209	104	6
232	201	191	108	6
233	189	208	103	6
234	187	194	119	6
235	196	199	105	6
236	199	199	102	6
237	194	202	104	6
238	198	192	110	6
239	199	195	106	6
240	183	200	117	6
241	201	187	112	6
242	192	207	101	6
243	185	216	99	6
244	204	183	113	6
245	193	194	113	6
246	188	195	117	6
247	198	202	100	6
248	186	202	112	6
249	191	201	108	6
250	194	204	102	6
251	188	212	100	6
252	205	186	109	6
253	186	202	112	6
254	191	206	103	6
255	201	195	104	6
256	205	175	120	6
257	197	192	111	6
258	191	198	111	6
259	201	194	105	6
260	189	205	106	6
261	197	182	121	6
262	181	209	110	6
263	202	199	99	6
264	196	192	112	6
265	200	200	100	6
266	198	187	115	6
267	196	204	100	6
268	190	199	111	6
269	195	194	111	6
270	179	216	105	6
271	205	180	115	6
272	187	200	113	6
273	204	195	101	6
274	204	198	98	6
275	199	196	105	6
276	185	211	104	6
277	205	183	112	6
278	195	193	112	6
279	186	211	103	6
280	202	197	101	6
281	199	183	118	6
282	198	197	105	6
283	197	188	115	6
284	197	197	106	6
285	190	200	110	6
286	193	196	111	6
287	208	182	110	6
288	205	187	108	6
289	199	192	109	6
290	196	194	110	6
291	188	204	108	6
292	194	205	101	6
293	188	196	116	6
294	197	191	112	6
295	199	179	122	6
296	187	196	117	6
297	187	198	115	6
298	175	220	105	6
299	176	210	114	6
300	190	204	106	6
301	185	211	104	6
302	206	193	101	6
303	205	177	118	6
304	181	227	92	6
305	186	207	107	6
306	173	220	107	6
307	193	201	106	6
308	205	186	109	6
309	194	210	96	6
310	197	192	111	6
311	199	182	119	6
312	206	181	113	6
313	184	213	103	6
314	196	182	122	6
315	196	190	114	6
316	201	188	111	6
317	199	196	105	6
318	188	205	107	6
319	193	195	112	6
320	188	207	105	6
321	195	201	104	6
322	205	193	102	6
323	201	195	104	6
324	211	176	113	6
325	192	204	104	6
326	195	200	105	6
327	180	220	100	6
328	189	200	111	6
329	193	203	104	6
330	196	205	99	6
331	198	189	113	6
332	187	203	110	6
333	204	188	108	6
334	199	190	111	6
335	193	203	104	6
336	188	202	110	6
337	196	197	107	6
338	200	188	112	6
339	201	182	117	6
340	200	193	107	6
341	202	190	108	6
342	207	183	110	6
343	194	189	117	6
344	197	195	108	6
345	178	216	106	6
346	204	188	108	6
347	178	215	107	6
348	197	187	116	6
349	199	195	106	6
350	194	204	102	6
351	198	188	114	6
352	201	197	102	6
353	181	208	111	6
354	181	205	114	6
355	190	198	112	6
356	189	210	101	6
357	202	174	124	6
358	191	202	107	6
359	202	188	110	6
360	201	194	105	6
361	191	207	102	6
362	192	195	113	6
363	192	213	95	6
364	191	212	97	6
365	179	214	107	6
366	185	208	107	6
367	194	214	92	6
368	188	211	101	6
369	188	205	107	6
370	166	228	106	6
371	201	195	104	6
372	187	209	104	6
373	196	178	126	6
374	191	210	99	6
375	189	208	103	6
376	192	194	114	6
377	197	195	108	6
378	203	192	105	6
379	186	216	98	6
380	191	196	113	6
381	193	193	114	6
382	174	218	108	6
383	212	172	116	6
384	194	192	114	6
385	188	208	104	6
386	184	209	107	6
387	196	191	113	6
388	192	199	109	6
389	198	189	113	6
390	202	189	109	6
391	208	184	108	6
392	189	199	112	6
393	203	181	116	6
394	191	204	105	6
395	199	183	118	6
396	202	193	105	6
397	203	186	111	6
398	189	202	109	6
399	186	199	115	6
400	207	195	98	6
401	200	194	106	6
402	190	201	109	6
403	209	186	105	6
404	195	188	117	6
405	203	184	113	6
406	196	204	100	6
407	184	195	121	6
408	182	211	107	6
409	187	209	104	6
410	204	191	105	6
411	207	191	102	6
412	193	212	95	6
413	199	196	105	6
414	182	202	116	6
415	196	186	118	6
416	197	204	99	6
417	202	186	112	6
418	197	196	107	6
419	195	203	102	6
420	191	203	106	6
421	198	202	100	6
422	190	201	109	6
423	193	209	98	6
424	191	193	116	6
425	182	217	101	6
426	195	191	114	6
427	185	209	106	6
428	177	205	118	6
429	195	201	104	6
430	198	193	109	6
431	190	194	116	6
432	199	195	106	6
433	199	205	96	6
434	189	209	102	6
435	190	196	114	6
436	209	190	101	6
437	188	211	101	6
438	191	216	93	6
439	194	184	122	6
440	187	195	118	6
441	192	189	119	6
442	200	190	110	6
443	195	199	106	6
444	185	203	112	6
445	195	201	104	6
446	207	194	99	6
447	195	190	115	6
448	192	203	105	6
449	197	196	107	6
450	186	206	108	6
451	192	206	102	6
452	197	195	108	6
453	200	180	120	6
454	190	199	111	6
455	195	193	112	6
456	188	200	112	6
457	193	198	109	6
458	201	185	114	6
459	191	206	103	6
460	190	207	103	6
461	186	201	113	6
462	207	191	102	6
463	188	207	105	6
464	192	207	101	6
465	183	204	113	6
466	185	208	107	6
467	192	199	109	6
468	178	216	106	6
469	202	195	103	6
470	190	206	104	6
471	178	215	107	6
472	186	218	96	6
473	189	202	109	6
474	183	211	106	6
475	196	200	104	6
476	189	207	104	6
477	192	211	97	6
478	199	196	105	6
479	192	193	115	6
480	204	186	110	6
481	195	198	107	6
482	197	201	102	6
483	194	202	104	6
484	206	188	106	6
485	203	195	102	6
486	188	199	113	6
487	198	200	102	6
488	189	193	118	6
489	196	195	109	6
490	208	179	113	6
491	200	193	107	6
492	192	207	101	6
493	192	199	109	6
494	189	203	108	6
495	197	198	105	6
496	183	206	111	6
497	181	207	112	6
498	188	213	99	6
499	196	199	105	6
500	199	191	110	6
501	195	195	110	6
502	194	191	115	6
503	193	201	106	6
504	197	201	102	6
505	200	186	114	6
506	200	188	112	6
507	195	210	95	6
508	193	190	117	6
509	186	205	109	6
510	184	215	101	6
511	185	215	100	6
512	184	206	110	6
513	206	198	96	6
514	194	200	106	6
515	189	188	123	6
516	183	214	103	6
517	184	213	103	6
518	192	197	111	6
519	203	183	114	6
520	206	187	107	6
521	194	202	104	6
522	205	182	113	6
523	193	210	97	6
524	180	219	101	6
525	196	203	101	6
526	193	201	106	6
527	215	191	94	6
528	195	206	99	6
529	199	186	115	6
530	185	205	110	6
531	185	208	107	6
532	183	204	113	6
533	191	197	112	6
534	191	207	102	6
535	203	194	103	6
536	189	206	105	6
537	188	208	104	6
538	192	192	116	6
539	197	198	105	6
540	182	218	100	6
541	192	191	117	6
542	187	207	106	6
543	194	198	108	6
544	194	203	103	6
545	214	178	108	6
546	202	201	97	6
547	194	187	119	6
548	193	196	111	6
549	180	209	111	6
550	195	195	110	6
551	191	210	99	6
552	186	205	109	6
553	200	188	112	6
554	191	193	116	6
555	184	202	114	6
556	195	203	102	6
557	213	178	109	6
558	202	205	93	6
559	212	173	115	6
560	184	222	94	6
561	189	195	116	6
562	199	192	109	6
563	195	201	104	6
564	206	186	108	6
565	201	183	116	6
566	205	189	106	6
567	188	208	104	6
568	189	207	104	6
569	199	198	103	6
570	200	193	107	6
571	185	207	108	6
572	204	178	118	6
573	205	201	94	6
574	190	202	108	6
575	189	206	105	6
576	204	193	103	6
577	186	207	107	6
578	188	209	103	6
579	184	215	101	6
580	177	209	114	6
581	197	203	100	6
582	188	196	116	6
583	203	193	104	6
584	193	191	116	6
585	179	212	109	6
586	202	197	101	6
587	178	216	106	6
588	204	200	96	6
589	192	199	109	6
590	185	214	101	6
591	200	190	110	6
592	198	199	103	6
593	198	198	104	6
594	206	202	92	6
595	185	216	99	6
596	186	220	94	6
597	186	211	103	6
598	196	194	110	6
599	193	189	118	6
600	191	199	110	6
601	184	206	110	6
602	198	205	97	6
603	189	211	100	6
604	200	209	91	6
605	196	194	110	6
606	210	184	106	6
607	176	226	98	6
608	196	189	115	6
609	209	182	109	6
610	196	206	98	6
611	193	203	104	6
612	185	205	110	6
613	190	203	107	6
614	202	188	110	6
615	204	196	100	6
616	197	194	109	6
617	191	194	115	6
618	186	210	104	6
619	186	196	118	6
620	202	188	110	6
621	195	200	105	6
622	186	212	102	6
623	189	207	104	6
624	196	194	110	6
625	191	204	105	6
626	198	188	114	6
627	185	197	118	6
628	195	198	107	6
629	203	185	112	6
630	195	191	114	6
631	186	207	107	6
632	204	203	93	6
633	186	216	98	6
634	189	210	101	6
635	196	207	97	6
636	198	195	107	6
637	188	200	112	6
638	205	191	104	6
639	192	203	105	6
640	192	197	111	6
641	189	201	110	6
642	193	205	102	6
643	191	209	100	6
644	196	191	113	6
645	182	209	109	6
646	181	215	104	6
647	205	188	107	6
648	218	174	108	6
649	190	208	102	6
650	183	214	103	6
651	191	201	108	6
652	188	206	106	6
653	199	200	101	6
654	196	200	104	6
655	203	185	112	6
656	190	205	105	6
657	195	195	110	6
658	202	185	113	6
659	185	202	113	6
660	193	199	108	6
661	188	218	94	6
662	202	186	112	6
663	199	196	105	6
664	190	190	120	6
665	195	196	109	6
666	201	200	99	6
667	201	191	108	6
668	194	195	111	6
669	197	182	121	6
670	199	189	112	6
671	202	189	109	6
672	195	191	114	6
673	199	187	114	6
674	193	191	116	6
675	212	174	114	6
676	200	189	111	6
677	207	177	116	6
678	205	187	108	6
679	198	197	105	6
680	188	206	106	6
681	204	189	107	6
682	188	198	114	6
683	195	187	118	6
684	185	207	108	6
685	187	205	108	6
686	190	201	109	6
687	200	193	107	6
688	205	178	117	6
689	193	204	103	6
690	197	196	107	6
691	193	193	114	6
692	201	193	106	6
693	196	194	110	6
694	197	201	102	6
695	197	194	109	6
696	206	195	99	6
697	190	206	104	6
698	187	209	104	6
699	190	203	107	6
700	188	210	102	6
701	194	198	108	6
702	187	207	106	6
703	193	196	111	6
704	192	204	104	6
705	197	197	106	6
706	205	182	113	6
707	200	187	113	6
708	197	193	110	6
709	184	200	116	6
710	200	186	114	6
711	197	193	110	6
712	204	188	108	6
713	204	190	106	6
714	190	205	105	6
715	186	203	111	6
716	202	189	109	6
717	205	191	104	6
718	197	198	105	6
719	199	196	105	6
720	199	200	101	6
721	186	201	113	6
722	191	197	112	6
723	197	192	111	6
724	190	207	103	6
725	193	196	111	6
726	191	186	123	6
727	186	190	124	6
728	184	202	114	6
729	202	189	109	6
730	200	195	105	6
731	189	207	104	6
732	195	186	119	6
733	193	206	101	6
734	202	189	109	6
735	192	185	123	6
736	181	205	114	6
737	196	195	109	6
738	196	211	93	6
739	190	208	102	6
740	203	185	112	6
741	211	178	111	6
742	193	209	98	6
743	186	197	117	6
744	199	201	100	6
745	207	183	110	6
746	186	202	112	6
747	199	195	106	6
748	177	215	108	6
749	192	206	102	6
750	200	204	96	6
751	188	202	110	6
752	189	207	104	6
753	209	186	105	6
754	201	190	109	6
755	193	200	107	6
756	207	194	99	6
757	192	206	102	6
758	186	204	110	6
759	194	196	110	6
760	210	173	117	6
761	188	205	107	6
762	196	202	102	6
763	199	204	97	6
764	191	192	117	6
765	182	211	107	6
766	196	193	111	6
767	194	196	110	6
768	186	219	95	6
769	188	214	98	6
770	209	189	102	6
771	199	197	104	6
772	199	210	91	6
773	199	189	112	6
774	189	208	103	6
775	196	199	105	6
776	200	185	115	6
777	204	196	100	6
778	194	185	121	6
779	205	195	100	6
780	202	188	110	6
781	195	198	107	6
782	190	190	120	6
783	196	197	107	6
784	190	207	103	6
785	202	190	108	6
786	195	192	113	6
787	194	194	112	6
788	189	209	102	6
789	197	196	107	6
790	187	202	111	6
791	197	191	112	6
792	199	195	106	6
793	186	206	108	6
794	196	192	112	6
795	201	188	111	6
796	193	191	116	6
797	202	200	98	6
798	189	203	108	6
799	196	190	114	6
800	179	213	108	6
801	192	219	89	6
802	202	193	105	6
803	187	214	99	6
804	193	200	107	6
805	184	209	107	6
806	198	196	106	6
807	189	194	117	6
808	203	192	105	6
809	197	190	113	6
810	195	200	105	6
811	205	182	113	6
812	191	201	108	6
813	193	197	110	6
814	189	201	110	6
815	206	179	115	6
816	192	198	110	6
817	201	173	126	6
818	187	227	86	6
819	210	191	99	6
820	189	204	107	6
821	189	203	108	6
822	198	193	109	6
823	192	187	121	6
824	191	195	114	6
825	184	200	116	6
826	184	217	99	6
827	203	201	96	6
828	193	204	103	6
829	209	182	109	6
830	201	191	108	6
831	182	212	106	6
832	207	193	100	6
833	198	194	108	6
834	199	191	110	6
835	181	221	98	6
836	186	203	111	6
837	180	208	112	6
838	188	199	113	6
839	177	214	109	6
840	187	202	111	6
841	188	212	100	6
842	209	182	109	6
843	198	195	107	6
844	184	211	105	6
845	190	204	106	6
846	191	202	107	6
847	198	189	113	6
848	200	189	111	6
849	187	220	93	6
850	193	195	112	6
851	191	202	107	6
852	187	199	114	6
853	196	201	103	6
854	193	214	93	6
855	191	213	96	6
856	206	197	97	6
857	192	197	111	6
858	211	191	98	6
859	196	189	115	6
860	193	199	108	6
861	194	193	113	6
862	204	190	106	6
863	198	183	119	6
864	200	192	108	6
865	196	189	115	6
866	188	205	107	6
867	188	193	119	6
868	189	210	101	6
869	205	195	100	6
870	198	197	105	6
871	186	197	117	6
872	211	180	109	6
873	192	198	110	6
874	188	196	116	6
875	183	202	115	6
876	186	195	119	6
877	198	195	107	6
878	201	197	102	6
879	190	199	111	6
880	191	189	120	6
881	207	185	108	6
882	202	191	107	6
883	191	196	113	6
884	182	215	103	6
885	193	192	115	6
886	188	200	112	6
887	200	184	116	6
888	191	191	118	6
889	188	206	106	6
890	190	199	111	6
891	195	196	109	6
892	190	199	111	6
893	199	198	103	6
894	194	196	110	6
895	197	200	103	6
896	192	201	107	6
897	186	218	96	6
898	189	211	100	6
899	199	196	105	6
900	195	199	106	6
901	179	229	92	6
902	195	184	121	6
903	182	220	98	6
904	194	206	100	6
905	197	190	113	6
906	190	203	107	6
907	205	184	111	6
908	197	204	99	6
909	209	179	112	6
910	193	191	116	6
911	191	202	107	6
912	182	213	105	6
913	199	196	105	6
914	201	182	117	6
915	188	200	112	6
916	183	212	105	6
917	196	198	106	6
918	192	206	102	6
919	200	207	93	6
920	195	198	107	6
921	181	205	114	6
922	194	193	113	6
923	195	187	118	6
924	192	199	109	6
925	185	210	105	6
926	185	220	95	6
927	203	182	115	6
928	180	216	104	6
929	186	214	100	6
930	193	201	106	6
931	200	191	109	6
932	193	189	118	6
933	187	197	116	6
934	195	203	102	6
935	195	192	113	6
936	187	206	107	6
937	206	179	115	6
938	206	190	104	6
939	191	192	117	6
940	194	199	107	6
941	193	198	109	6
942	197	195	108	6
943	194	200	106	6
944	198	196	106	6
945	212	184	104	6
946	193	197	110	6
947	198	194	108	6
948	213	177	110	6
949	193	197	110	6
950	191	202	107	6
951	186	217	97	6
952	185	217	98	6
953	196	186	118	6
954	191	203	106	6
955	192	202	106	6
956	191	196	113	6
957	185	206	109	6
958	204	186	110	6
959	197	184	119	6
960	185	199	116	6
961	189	202	109	6
962	190	203	107	6
963	194	194	112	6
964	201	191	108	6
965	199	197	104	6
966	204	178	118	6
967	206	193	101	6
968	189	205	106	6
969	206	172	122	6
970	193	208	99	6
971	183	200	117	6
972	193	202	105	6
973	180	213	107	6
974	197	208	95	6
975	189	205	106	6
976	186	221	93	6
977	194	201	105	6
978	204	193	103	6
979	203	204	93	6
980	193	191	116	6
981	194	199	107	6
982	193	210	97	6
983	202	188	110	6
984	186	214	100	6
985	175	225	100	6
986	182	199	119	6
987	180	206	114	6
988	203	183	114	6
989	207	181	112	6
990	207	185	108	6
991	196	193	111	6
992	201	183	116	6
993	195	190	115	6
994	179	214	107	6
995	206	183	111	6
996	201	184	115	6
997	199	198	103	6
998	200	193	107	6
999	197	186	117	6
1000	193	200	107	6
