Round	Out	Left	Right	Game Type
121	102	252	146	7
122	106	238	156	7
123	107	248	145	7
124	98	261	141	7
125	99	260	141	7
126	92	252	156	7
127	100	253	147	7
128	113	251	136	7
129	90	267	143	7
130	114	260	126	7
131	102	262	136	7
132	97	251	152	7
133	101	261	138	7
134	92	251	157	7
135	96	256	148	7
136	113	262	125	7
137	106	265	129	7
138	101	270	129	7
139	107	255	138	7
140	105	264	131	7
141	94	265	141	7
142	103	264	133	7
143	110	248	142	7
144	101	264	135	7
145	98	268	134	7
146	95	262	143	7
147	93	264	143	7
148	99	254	147	7
149	103	257	140	7
150	116	246	138	7
151	112	247	141	7
152	106	251	143	7
153	98	259	143	7
154	107	256	137	7
155	101	256	143	7
156	106	251	143	7
157	97	252	151	7
158	91	262	147	7
159	118	244	138	7
160	103	256	141	7
161	91	274	135	7
162	88	271	141	7
163	99	265	136	7
164	103	253	144	7
165	111	248	141	7
166	109	256	135	7
167	99	252	149	7
168	98	273	129	7
169	96	262	142	7
170	110	256	134	7
171	94	279	127	7
172	95	270	135	7
173	104	254	142	7
174	97	265	138	7
175	102	256	142	7
176	101	243	156	7
177	94	255	151	7
178	102	253	145	7
179	96	265	139	7
180	81	278	141	7
181	106	248	146	7
182	94	261	145	7
183	107	247	146	7
184	95	275	130	7
185	96	275	129	7
186	107	252	141	7
187	99	244	157	7
188	95	269	136	7
189	95	264	141	7
190	99	265	136	7
191	94	258	148	7
192	96	267	137	7
193	95	269	136	7
194	90	267	143	7
195	107	259	134	7
196	97	263	140	7
197	97	261	142	7
198	111	245	144	7
199	108	247	145	7
200	105	265	130	7
201	90	273	137	7
202	95	259	146	7
203	111	240	149	7
204	107	245	148	7
205	92	280	128	7
206	104	263	133	7
207	103	261	136	7
208	110	253	137	7
209	101	253	146	7
210	103	257	140	7
211	108	239	153	7
212	103	261	136	7
213	105	253	142	7
214	103	254	143	7
215	114	246	140	7
216	102	277	121	7
217	110	246	144	7
218	88	266	146	7
219	104	262	134	7
220	96	260	144	7
221	117	239	144	7
222	107	243	150	7
223	116	237	147	7
224	111	251	138	7
225	87	267	146	7
226	100	264	136	7
227	98	260	142	7
228	94	265	141	7
229	101	254	145	7
230	99	255	146	7
231	102	256	142	7
232	108	253	139	7
233	104	249	147	7
234	89	278	133	7
235	103	253	144	7
236	105	254	141	7
237	115	253	132	7
238	114	248	138	7
239	101	262	137	7
240	91	283	126	7
241	100	258	142	7
242	109	253	138	7
243	106	250	144	7
244	113	249	138	7
245	94	253	153	7
246	104	252	144	7
247	93	259	148	7
248	110	257	133	7
249	105	253	142	7
250	99	261	140	7
251	93	270	137	7
252	106	244	150	7
253	110	243	147	7
254	111	247	142	7
255	99	261	140	7
256	99	256	145	7
257	106	250	144	7
258	91	264	145	7
259	102	257	141	7
260	109	249	142	7
261	100	262	138	7
262	94	277	129	7
263	106	258	136	7
264	91	268	141	7
265	96	272	132	7
266	96	257	147	7
267	98	272	130	7
268	106	260	134	7
269	90	271	139	7
270	88	272	140	7
271	95	260	145	7
272	96	251	153	7
273	99	254	147	7
274	114	234	152	7
275	107	260	133	7
276	88	270	142	7
277	97	273	130	7
278	99	264	137	7
279	110	245	145	7
280	91	263	146	7
281	84	272	144	7
282	98	260	142	7
283	97	264	139	7
284	104	266	130	7
285	92	266	142	7
286	99	266	135	7
287	103	246	151	7
288	93	270	137	7
289	106	257	137	7
290	104	248	148	7
291	88	273	139	7
292	105	243	152	7
293	104	263	133	7
294	104	250	146	7
295	105	258	137	7
296	102	249	149	7
297	109	241	150	7
298	99	259	142	7
299	88	268	144	7
300	99	277	124	7
301	113	238	149	7
302	108	254	138	7
303	92	266	142	7
304	100	263	137	7
305	108	249	143	7
306	100	254	146	7
307	99	262	139	7
308	96	242	162	7
309	90	261	149	7
310	110	249	141	7
311	98	269	133	7
312	96	264	140	7
313	94	268	138	7
314	94	261	145	7
315	114	245	141	7
316	100	257	143	7
317	103	259	138	7
318	98	277	125	7
319	103	249	148	7
320	103	269	128	7
321	98	260	142	7
322	113	256	131	7
323	101	250	149	7
324	111	244	145	7
325	102	256	142	7
326	99	259	142	7
327	111	262	127	7
328	105	256	139	7
329	111	255	134	7
330	98	258	144	7
331	89	258	153	7
332	108	252	140	7
333	86	274	140	7
334	103	272	125	7
335	101	261	138	7
336	107	247	146	7
337	96	257	147	7
338	102	254	144	7
339	89	263	148	7
340	114	246	140	7
341	110	256	134	7
342	99	253	148	7
343	85	265	150	7
344	101	260	139	7
345	93	272	135	7
346	107	251	142	7
347	96	272	132	7
348	111	249	140	7
349	106	242	152	7
350	94	259	147	7
351	103	258	139	7
352	95	257	148	7
353	86	268	146	7
354	100	268	132	7
355	94	263	143	7
356	79	286	135	7
357	101	248	151	7
358	111	258	131	7
359	98	268	134	7
360	99	249	152	7
361	102	266	132	7
362	107	268	125	7
363	95	254	151	7
364	95	264	141	7
365	97	280	123	7
366	106	260	134	7
367	101	249	150	7
368	92	265	143	7
369	107	258	135	7
370	107	246	147	7
371	113	256	131	7
372	100	263	137	7
373	98	252	150	7
374	103	271	126	7
375	105	251	144	7
376	104	255	141	7
377	95	255	150	7
378	95	253	152	7
379	89	253	158	7
380	107	242	151	7
381	103	262	135	7
382	105	247	148	7
383	99	261	140	7
384	105	267	128	7
385	91	255	154	7
386	100	263	137	7
387	109	254	137	7
388	99	260	141	7
389	100	249	151	7
390	115	241	144	7
391	99	264	137	7
392	93	259	148	7
393	94	263	143	7
394	100	269	131	7
395	92	271	137	7
396	82	275	143	7
397	106	257	137	7
398	86	265	149	7
399	106	251	143	7
400	102	252	146	7
401	103	263	134	7
402	101	252	147	7
403	131	242	127	7
404	121	239	140	7
405	104	249	147	7
406	104	259	137	7
407	104	246	150	7
408	123	238	139	7
409	115	240	145	7
410	107	255	138	7
411	126	232	142	7
412	87	270	143	7
413	95	265	140	7
414	108	255	137	7
415	103	263	134	7
416	93	267	140	7
417	95	263	142	7
418	95	258	147	7
419	96	263	141	7
420	94	271	135	7
421	90	272	138	7
422	106	257	137	7
423	109	254	137	7
424	89	281	130	7
425	96	257	147	7
426	100	264	136	7
427	91	278	131	7
428	90	260	150	7
429	102	244	154	7
430	98	270	132	7
431	114	234	152	7
432	100	255	145	7
433	97	272	131	7
434	91	270	139	7
435	98	259	143	7
436	107	263	130	7
437	115	237	148	7
438	107	251	142	7
439	109	243	148	7
440	98	247	155	7
441	108	254	138	7
442	101	260	139	7
443	93	265	142	7
444	112	258	130	7
445	93	261	146	7
446	102	259	139	7
447	87	277	136	7
448	98	262	140	7
449	105	258	137	7
450	90	269	141	7
451	113	244	143	7
452	99	252	149	7
453	116	243	141	7
454	109	247	144	7
455	100	260	140	7
456	100	270	130	7
457	112	249	139	7
458	98	254	148	7
459	117	249	134	7
460	95	264	141	7
461	108	263	129	7
462	99	254	147	7
463	99	264	137	7
464	93	249	158	7
465	116	245	139	7
466	91	267	142	7
467	106	246	148	7
468	103	250	147	7
469	98	272	130	7
470	95	267	138	7
471	104	245	151	7
472	107	256	137	7
473	111	250	139	7
474	95	273	132	7
475	102	273	125	7
476	113	238	149	7
477	117	239	144	7
478	80	266	154	7
479	97	255	148	7
480	116	245	139	7
481	103	251	146	7
482	96	263	141	7
483	99	267	134	7
484	93	273	134	7
485	105	266	129	7
486	111	237	152	7
487	101	241	158	7
488	112	236	152	7
489	99	261	140	7
490	108	241	151	7
491	111	237	152	7
492	108	247	145	7
493	91	254	155	7
494	98	266	136	7
495	96	264	140	7
496	102	262	136	7
497	104	264	132	7
498	110	252	138	7
499	85	271	144	7
500	97	246	157	7
501	123	231	146	7
502	102	263	135	7
503	110	244	146	7
504	104	264	132	7
505	99	259	142	7
506	101	268	131	7
507	103	252	145	7
508	104	255	141	7
509	104	251	145	7
510	95	262	143	7
511	102	259	139	7
512	90	279	131	7
513	103	254	143	7
514	96	239	165	7
515	92	274	134	7
516	104	252	144	7
517	116	242	142	7
518	103	253	144	7
519	99	265	136	7
520	105	239	156	7
521	89	260	151	7
522	90	255	155	7
523	102	262	136	7
524	105	254	141	7
525	101	260	139	7
526	113	249	138	7
527	95	263	142	7
528	95	262	143	7
529	89	270	141	7
530	110	234	156	7
531	104	259	137	7
532	91	270	139	7
533	102	249	149	7
534	97	261	142	7
535	99	253	148	7
536	101	252	147	7
537	98	265	137	7
538	100	255	145	7
539	91	268	141	7
540	106	254	140	7
541	95	268	137	7
542	98	271	131	7
543	113	240	147	7
544	104	256	140	7
545	99	263	138	7
546	108	256	136	7
547	85	265	150	7
548	110	248	142	7
549	94	255	151	7
550	110	253	137	7
551	96	259	145	7
552	101	253	146	7
553	100	253	147	7
554	105	244	151	7
555	101	255	144	7
556	93	258	149	7
557	115	247	138	7
558	97	248	155	7
559	108	238	154	7
560	116	235	149	7
561	96	255	149	7
562	114	242	144	7
563	86	269	145	7
564	103	264	133	7
565	107	254	139	7
566	106	257	137	7
567	97	261	142	7
568	104	243	153	7
569	95	268	137	7
570	88	269	143	7
571	82	262	156	7
572	100	261	139	7
573	99	269	132	7
574	99	259	142	7
575	103	257	140	7
576	88	266	146	7
577	96	277	127	7
578	93	261	146	7
579	89	280	131	7
580	121	242	137	7
581	90	272	138	7
582	89	277	134	7
583	104	251	145	7
584	98	270	132	7
585	111	250	139	7
586	97	259	144	7
587	106	257	137	7
588	97	271	132	7
589	86	284	130	7
590	116	250	134	7
591	103	257	140	7
592	93	270	137	7
593	111	237	152	7
594	106	249	145	7
595	85	279	136	7
596	106	237	157	7
597	100	267	133	7
598	111	248	141	7
599	88	260	152	7
600	111	256	133	7
601	93	256	151	7
602	119	234	147	7
603	101	262	137	7
604	89	266	145	7
605	114	249	137	7
606	106	253	141	7
607	104	266	130	7
608	95	274	131	7
609	108	252	140	7
610	101	265	134	7
611	104	246	150	7
612	87	260	153	7
613	93	271	136	7
614	104	260	136	7
615	89	269	142	7
616	106	248	146	7
617	101	254	145	7
618	91	271	138	7
619	110	253	137	7
620	96	254	150	7
621	91	269	140	7
622	96	262	142	7
623	107	239	154	7
624	112	247	141	7
625	82	273	145	7
626	105	258	137	7
627	96	257	147	7
628	116	252	132	7
629	103	249	148	7
630	98	258	144	7
631	107	260	133	7
632	105	254	141	7
633	113	250	137	7
634	108	258	134	7
635	96	278	126	7
636	106	261	133	7
637	89	264	147	7
638	111	239	150	7
639	92	270	138	7
640	107	257	136	7
641	100	260	140	7
642	97	256	147	7
643	90	275	135	7
644	90	267	143	7
645	96	253	151	7
646	102	262	136	7
647	83	260	157	7
648	106	252	142	7
649	92	254	154	7
650	106	248	146	7
651	106	256	138	7
652	100	273	127	7
653	94	259	147	7
654	101	252	147	7
655	96	262	142	7
656	107	248	145	7
657	100	268	132	7
658	101	266	133	7
659	97	264	139	7
660	108	256	136	7
661	109	255	136	7
662	107	241	152	7
663	91	261	148	7
664	95	257	148	7
665	105	261	134	7
666	89	262	149	7
667	105	255	140	7
668	100	257	143	7
669	101	258	141	7
670	109	256	135	7
671	113	250	137	7
672	97	271	132	7
673	101	249	150	7
674	105	245	150	7
675	105	262	133	7
676	99	259	142	7
677	97	260	143	7
678	99	257	144	7
679	105	266	129	7
680	113	249	138	7
681	104	252	144	7
682	97	265	138	7
683	96	262	142	7
684	105	252	143	7
685	114	237	149	7
686	89	259	152	7
687	107	260	133	7
688	102	267	131	7
689	93	257	150	7
690	94	263	143	7
691	103	253	144	7
692	110	257	133	7
693	109	247	144	7
694	79	284	137	7
695	96	266	138	7
696	102	249	149	7
697	96	282	122	7
698	97	249	154	7
699	85	280	135	7
700	96	246	158	7
701	95	264	141	7
702	108	253	139	7
703	103	251	146	7
704	104	265	131	7
705	114	240	146	7
706	89	254	157	7
707	94	254	152	7
708	94	273	133	7
709	109	260	131	7
710	106	252	142	7
711	94	264	142	7
712	96	268	136	7
713	90	289	121	7
714	97	266	137	7
715	102	264	134	7
716	111	253	136	7
717	107	253	140	7
718	105	264	131	7
719	97	248	155	7
720	111	250	139	7
721	95	255	150	7
722	98	258	144	7
723	97	265	138	7
724	92	273	135	7
725	100	248	152	7
726	95	273	132	7
727	102	265	133	7
728	104	259	137	7
729	100	256	144	7
730	95	267	138	7
731	112	259	129	7
732	106	253	141	7
733	105	258	137	7
734	102	258	140	7
735	88	278	134	7
736	94	251	155	7
737	123	249	128	7
738	94	268	138	7
739	97	258	145	7
740	97	243	160	7
741	93	262	145	7
742	97	261	142	7
743	111	242	147	7
744	109	245	146	7
745	97	264	139	7
746	95	260	145	7
747	108	251	141	7
748	109	253	138	7
749	100	258	142	7
750	103	252	145	7
751	94	268	138	7
752	104	255	141	7
753	99	256	145	7
754	102	264	134	7
755	94	262	144	7
756	117	237	146	7
757	87	267	146	7
758	99	273	128	7
759	95	278	127	7
760	93	276	131	7
761	111	231	158	7
762	97	267	136	7
763	85	264	151	7
764	109	255	136	7
765	94	262	144	7
766	109	248	143	7
767	93	252	155	7
768	104	248	148	7
769	105	237	158	7
770	100	254	146	7
771	104	247	149	7
772	93	268	139	7
773	99	265	136	7
774	107	258	135	7
775	94	269	137	7
776	104	256	140	7
777	109	249	142	7
778	103	257	140	7
779	113	253	134	7
780	107	251	142	7
781	101	259	140	7
782	99	264	137	7
783	96	267	137	7
784	94	258	148	7
785	102	258	140	7
786	100	261	139	7
787	94	271	135	7
788	91	252	157	7
789	107	255	138	7
790	111	243	146	7
791	103	261	136	7
792	100	273	127	7
793	100	257	143	7
794	98	260	142	7
795	104	251	145	7
796	99	273	128	7
797	109	251	140	7
798	105	260	135	7
799	91	264	145	7
800	114	255	131	7
801	97	268	135	7
802	107	254	139	7
803	108	244	148	7
804	91	263	146	7
805	111	253	136	7
806	105	264	131	7
807	88	265	147	7
808	108	242	150	7
809	102	254	144	7
810	117	243	140	7
811	100	262	138	7
812	92	259	149	7
813	110	253	137	7
814	89	272	139	7
815	111	243	146	7
816	106	254	140	7
817	88	262	150	7
818	99	275	126	7
819	109	256	135	7
820	100	259	141	7
821	105	252	143	7
822	89	269	142	7
823	109	255	136	7
824	91	262	147	7
825	95	281	124	7
826	99	256	145	7
827	93	261	146	7
828	94	255	151	7
829	104	259	137	7
830	89	265	146	7
831	99	278	123	7
832	102	256	142	7
833	100	266	134	7
834	109	248	143	7
835	112	234	154	7
836	94	252	154	7
837	97	261	142	7
838	89	267	144	7
839	120	237	143	7
840	119	238	143	7
841	94	274	132	7
842	121	236	143	7
843	103	257	140	7
844	111	253	136	7
845	101	255	144	7
846	106	253	141	7
847	105	255	140	7
848	119	236	145	7
849	126	236	138	7
850	102	237	161	7
851	100	272	128	7
852	88	271	141	7
853	92	256	152	7
854	106	254	140	7
855	100	261	139	7
856	97	269	134	7
857	79	270	151	7
858	105	259	136	7
859	102	266	132	7
860	99	257	144	7
861	105	251	144	7
862	96	265	139	7
863	108	254	138	7
864	102	271	127	7
865	94	262	144	7
866	103	265	132	7
867	97	267	136	7
868	105	260	135	7
869	109	254	137	7
870	90	266	144	7
871	100	255	145	7
872	94	251	155	7
873	98	256	146	7
874	97	262	141	7
875	99	272	129	7
876	100	268	132	7
877	104	259	137	7
878	101	262	137	7
879	100	259	141	7
880	87	273	140	7
881	103	252	145	7
882	100	246	154	7
883	102	264	134	7
884	96	268	136	7
885	113	250	137	7
886	114	247	139	7
887	90	266	144	7
888	95	263	142	7
889	103	263	134	7
890	109	243	148	7
891	100	249	151	7
892	104	250	146	7
893	86	269	145	7
894	95	267	138	7
895	97	268	135	7
896	113	248	139	7
897	102	257	141	7
898	112	242	146	7
899	108	241	151	7
900	91	261	148	7
901	102	260	138	7
902	100	253	147	7
903	99	268	133	7
904	101	257	142	7
905	97	274	129	7
906	106	263	131	7
907	102	265	133	7
908	95	258	147	7
909	105	265	130	7
910	96	254	150	7
911	110	258	132	7
912	102	257	141	7
913	104	245	151	7
914	103	255	142	7
915	106	248	146	7
916	99	259	142	7
917	101	244	155	7
918	107	241	152	7
919	113	251	136	7
920	104	253	143	7
921	110	242	148	7
922	115	239	146	7
923	109	241	150	7
924	81	285	134	7
925	107	258	135	7
926	86	280	134	7
927	87	263	150	7
928	107	265	128	7
929	111	240	149	7
930	101	265	134	7
931	106	244	150	7
932	108	258	134	7
933	100	258	142	7
934	97	263	140	7
935	102	264	134	7
936	113	237	150	7
937	114	245	141	7
938	93	276	131	7
939	92	262	146	7
940	93	265	142	7
941	93	270	137	7
942	104	260	136	7
943	109	252	139	7
944	99	261	140	7
945	95	263	142	7
946	94	276	130	7
947	96	271	133	7
948	99	262	139	7
949	92	251	157	7
950	103	255	142	7
951	86	288	126	7
952	107	246	147	7
953	97	265	138	7
954	96	244	160	7
955	112	250	138	7
956	106	258	136	7
957	89	275	136	7
958	111	253	136	7
959	101	270	129	7
960	98	271	131	7
961	94	261	145	7
962	105	258	137	7
963	97	259	144	7
964	102	254	144	7
965	89	266	145	7
966	89	279	132	7
967	100	257	143	7
968	89	271	140	7
969	109	244	147	7
970	107	249	144	7
971	97	248	155	7
972	112	252	136	7
973	101	254	145	7
974	102	265	133	7
975	112	248	140	7
976	124	233	143	7
977	93	261	146	7
978	98	259	143	7
979	105	251	144	7
980	101	260	139	7
981	100	254	146	7
982	109	251	140	7
983	93	257	150	7
984	113	259	128	7
985	101	254	145	7
986	88	262	150	7
987	108	250	142	7
988	89	277	134	7
989	106	253	141	7
990	108	243	149	7
991	105	254	141	7
992	113	251	136	7
993	95	248	157	7
994	103	240	157	7
995	108	257	135	7
996	93	260	147	7
997	100	253	147	7
998	92	274	134	7
999	121	228	151	7
1000	111	264	125	7
