Round	Out	Left	Right	Game Type
155	196	199	105	17
156	204	209	87	17
157	189	199	112	17
158	217	191	92	17
159	207	191	102	17
160	201	198	101	17
161	210	195	95	17
162	211	197	92	17
163	200	186	114	17
164	209	195	96	17
165	211	200	89	17
166	200	189	111	17
167	206	200	94	17
168	208	191	101	17
169	205	195	100	17
170	211	215	74	17
171	201	190	109	17
172	204	191	105	17
173	205	194	101	17
174	207	190	103	17
175	203	193	104	17
176	205	197	98	17
177	223	195	82	17
178	196	207	97	17
179	199	200	101	17
180	219	188	93	17
181	200	201	99	17
182	206	201	93	17
183	220	189	91	17
184	196	190	114	17
185	213	195	92	17
186	198	201	101	17
187	211	192	97	17
188	202	189	109	17
189	211	182	107	17
190	208	188	104	17
191	216	199	85	17
192	205	199	96	17
193	215	188	97	17
194	200	203	97	17
195	219	190	91	17
196	211	193	96	17
197	197	193	110	17
198	200	199	101	17
199	197	200	103	17
200	219	189	92	17
201	200	199	101	17
202	194	200	106	17
203	211	199	90	17
204	203	196	101	17
205	203	198	99	17
206	209	198	93	17
207	210	199	91	17
208	214	206	80	17
209	213	192	95	17
210	201	196	103	17
211	212	190	98	17
212	208	191	101	17
213	202	194	104	17
214	211	197	92	17
215	213	194	93	17
216	216	196	88	17
217	218	191	91	17
218	208	204	88	17
219	213	189	98	17
220	205	190	105	17
221	211	196	93	17
222	210	195	95	17
223	224	197	79	17
224	200	196	104	17
225	206	191	103	17
226	196	210	94	17
227	221	199	80	17
228	200	197	103	17
229	200	196	104	17
230	210	198	92	17
231	203	209	88	17
232	205	199	96	17
233	209	204	87	17
234	210	196	94	17
235	204	189	107	17
236	199	188	113	17
237	215	204	81	17
238	204	200	96	17
239	207	204	89	17
240	206	194	100	17
241	206	195	99	17
242	211	206	83	17
243	198	203	99	17
244	215	198	87	17
245	203	196	101	17
246	202	204	94	17
247	211	203	86	17
248	208	197	95	17
249	221	199	80	17
250	209	202	89	17
251	209	193	98	17
252	204	192	104	17
253	201	195	104	17
254	215	193	92	17
255	187	196	117	17
256	207	188	105	17
257	208	197	95	17
258	216	191	93	17
259	205	195	100	17
260	207	200	93	17
261	207	205	88	17
262	196	192	112	17
263	207	202	91	17
264	209	198	93	17
265	202	201	97	17
266	207	203	90	17
267	199	205	96	17
268	196	200	104	17
269	202	204	94	17
270	205	193	102	17
271	194	210	96	17
272	216	180	104	17
273	211	190	99	17
274	204	198	98	17
275	213	202	85	17
276	199	202	99	17
277	206	199	95	17
278	210	189	101	17
279	208	204	88	17
280	208	202	90	17
281	192	208	100	17
282	196	213	91	17
283	190	205	105	17
284	203	189	108	17
285	212	194	94	17
286	205	197	98	17
287	216	195	89	17
288	218	192	90	17
289	196	200	104	17
290	195	214	91	17
291	206	198	96	17
292	215	193	92	17
293	213	199	88	17
294	217	200	83	17
295	209	200	91	17
296	207	197	96	17
297	202	190	108	17
298	212	196	92	17
299	195	213	92	17
300	204	192	104	17
301	208	189	103	17
302	198	196	106	17
303	204	191	105	17
304	204	190	106	17
305	219	196	85	17
306	221	193	86	17
307	205	201	94	17
308	204	206	90	17
309	215	214	71	17
310	204	197	99	17
311	192	197	111	17
312	213	194	93	17
313	200	203	97	17
314	206	203	91	17
315	202	194	104	17
316	215	203	82	17
317	214	203	83	17
318	219	189	92	17
319	220	196	84	17
320	194	196	110	17
321	202	196	102	17
322	205	200	95	17
323	200	194	106	17
324	206	202	92	17
325	202	205	93	17
326	208	192	100	17
327	203	202	95	17
328	199	203	98	17
329	206	181	113	17
330	204	200	96	17
331	215	192	93	17
332	197	197	106	17
333	210	201	89	17
334	194	201	105	17
335	207	195	98	17
336	203	190	107	17
337	197	196	107	17
338	218	196	86	17
339	210	196	94	17
340	212	192	96	17
341	204	201	95	17
342	201	206	93	17
343	214	194	92	17
344	211	196	93	17
345	197	200	103	17
346	217	194	89	17
347	212	196	92	17
348	197	200	103	17
349	208	194	98	17
350	199	192	109	17
351	202	200	98	17
352	187	194	119	17
353	205	204	91	17
354	214	186	100	17
355	215	202	83	17
356	183	198	119	17
357	206	204	90	17
358	205	204	91	17
359	211	185	104	17
360	206	187	107	17
361	213	189	98	17
362	206	196	98	17
363	210	191	99	17
364	197	201	102	17
365	212	211	77	17
366	202	190	108	17
367	213	191	96	17
368	196	201	103	17
369	202	196	102	17
370	211	203	86	17
371	205	204	91	17
372	213	200	87	17
373	208	194	98	17
374	198	201	101	17
375	213	203	84	17
376	194	197	109	17
377	225	184	91	17
378	202	185	113	17
379	204	192	104	17
380	201	198	101	17
381	206	199	95	17
382	207	200	93	17
383	219	187	94	17
384	211	201	88	17
385	216	196	88	17
386	208	198	94	17
387	207	194	99	17
388	207	199	94	17
389	210	195	95	17
390	194	205	101	17
391	205	197	98	17
392	200	204	96	17
393	209	187	104	17
394	201	197	102	17
395	196	193	111	17
396	217	193	90	17
397	210	192	98	17
398	205	199	96	17
399	210	199	91	17
400	217	195	88	17
401	194	195	111	17
402	211	196	93	17
403	208	196	96	17
404	209	205	86	17
405	199	194	107	17
406	194	202	104	17
407	211	190	99	17
408	212	205	83	17
409	205	209	86	17
410	205	205	90	17
411	214	203	83	17
412	196	203	101	17
413	210	193	97	17
414	209	189	102	17
415	205	192	103	17
416	204	198	98	17
417	208	204	88	17
418	200	190	110	17
419	201	206	93	17
420	202	198	100	17
421	215	192	93	17
422	209	201	90	17
423	203	203	94	17
424	224	200	76	17
425	198	190	112	17
426	203	201	96	17
427	210	196	94	17
428	210	189	101	17
429	204	201	95	17
430	210	198	92	17
431	204	185	111	17
432	206	205	89	17
433	214	196	90	17
434	206	187	107	17
435	208	203	89	17
436	196	202	102	17
437	197	202	101	17
438	219	193	88	17
439	203	209	88	17
440	204	209	87	17
441	203	191	106	17
442	202	203	95	17
443	197	194	109	17
444	205	212	83	17
445	209	194	97	17
446	214	193	93	17
447	212	196	92	17
448	214	200	86	17
449	215	197	88	17
450	199	207	94	17
451	206	192	102	17
452	212	193	95	17
453	208	194	98	17
454	207	193	100	17
455	194	198	108	17
456	220	190	90	17
457	204	196	100	17
458	223	189	88	17
459	209	210	81	17
460	221	196	83	17
461	204	212	84	17
462	209	201	90	17
463	214	190	96	17
464	196	206	98	17
465	205	201	94	17
466	214	189	97	17
467	202	195	103	17
468	213	192	95	17
469	218	188	94	17
470	204	201	95	17
471	229	179	92	17
472	204	200	96	17
473	210	199	91	17
474	201	193	106	17
475	202	209	89	17
476	212	190	98	17
477	208	197	95	17
478	210	188	102	17
479	213	193	94	17
480	200	199	101	17
481	211	192	97	17
482	221	191	88	17
483	190	201	109	17
484	202	196	102	17
485	203	199	98	17
486	225	187	88	17
487	198	193	109	17
488	224	190	86	17
489	200	201	99	17
490	210	190	100	17
491	201	191	108	17
492	213	190	97	17
493	200	205	95	17
494	194	202	104	17
495	214	184	102	17
496	203	192	105	17
497	213	189	98	17
498	194	194	112	17
499	193	203	104	17
500	184	200	116	17
501	202	201	97	17
502	205	195	100	17
503	202	212	86	17
504	218	195	87	17
505	210	200	90	17
506	213	197	90	17
507	204	204	92	17
508	201	205	94	17
509	194	206	100	17
510	199	200	101	17
511	209	201	90	17
512	210	193	97	17
513	215	193	92	17
514	200	198	102	17
515	193	208	99	17
516	205	196	99	17
517	207	197	96	17
518	201	197	102	17
519	205	202	93	17
520	206	201	93	17
521	202	197	101	17
522	199	196	105	17
523	198	202	100	17
524	206	194	100	17
525	201	203	96	17
526	197	198	105	17
527	210	192	98	17
528	205	205	90	17
529	209	183	108	17
530	204	204	92	17
531	206	197	97	17
532	210	185	105	17
533	212	196	92	17
534	205	202	93	17
535	205	182	113	17
536	213	200	87	17
537	205	202	93	17
538	196	199	105	17
539	197	197	106	17
540	210	201	89	17
541	216	191	93	17
542	203	197	100	17
543	223	194	83	17
544	205	208	87	17
545	192	209	99	17
546	203	186	111	17
547	206	196	98	17
548	197	201	102	17
549	204	192	104	17
550	212	191	97	17
551	213	197	90	17
552	198	198	104	17
553	184	200	116	17
554	206	195	99	17
555	192	199	109	17
556	191	195	114	17
557	213	198	89	17
558	215	184	101	17
559	204	211	85	17
560	206	206	88	17
561	219	186	95	17
562	209	200	91	17
563	202	207	91	17
564	209	208	83	17
565	213	195	92	17
566	205	204	91	17
567	209	196	95	17
568	209	192	99	17
569	206	193	101	17
570	218	193	89	17
571	208	195	97	17
572	199	205	96	17
573	215	181	104	17
574	209	207	84	17
575	200	201	99	17
576	208	197	95	17
577	208	199	93	17
578	201	191	108	17
579	207	201	92	17
580	216	195	89	17
581	206	197	97	17
582	191	205	104	17
583	207	203	90	17
584	195	206	99	17
585	209	195	96	17
586	217	188	95	17
587	208	196	96	17
588	198	191	111	17
589	209	198	93	17
590	212	197	91	17
591	213	196	91	17
592	216	200	84	17
593	194	196	110	17
594	210	191	99	17
595	209	195	96	17
596	213	191	96	17
597	210	189	101	17
598	200	200	100	17
599	200	205	95	17
600	202	204	94	17
601	206	204	90	17
602	215	198	87	17
603	208	203	89	17
604	215	196	89	17
605	214	195	91	17
606	206	191	103	17
607	198	202	100	17
608	209	201	90	17
609	209	196	95	17
610	212	199	89	17
611	197	208	95	17
612	204	196	100	17
613	212	197	91	17
614	191	204	105	17
615	219	201	80	17
616	195	192	113	17
617	214	184	102	17
618	199	199	102	17
619	210	188	102	17
620	203	196	101	17
621	199	202	99	17
622	212	184	104	17
623	211	189	100	17
624	202	199	99	17
625	195	187	118	17
626	209	200	91	17
627	200	198	102	17
628	204	189	107	17
629	199	207	94	17
630	211	191	98	17
631	201	208	91	17
632	201	213	86	17
633	204	197	99	17
634	211	192	97	17
635	211	197	92	17
636	206	200	94	17
637	200	190	110	17
638	204	197	99	17
639	212	191	97	17
640	211	198	91	17
641	210	187	103	17
642	216	202	82	17
643	211	203	86	17
644	208	203	89	17
645	214	194	92	17
646	208	194	98	17
647	203	201	96	17
648	213	198	89	17
649	216	189	95	17
650	208	185	107	17
651	212	185	103	17
652	212	195	93	17
653	199	190	111	17
654	210	200	90	17
655	200	214	86	17
656	208	206	86	17
657	205	200	95	17
658	198	193	109	17
659	213	207	80	17
660	192	202	106	17
661	200	198	102	17
662	204	194	102	17
663	208	186	106	17
664	183	200	117	17
665	209	194	97	17
666	209	198	93	17
667	220	193	87	17
668	200	197	103	17
669	214	198	88	17
670	220	196	84	17
671	211	188	101	17
672	205	195	100	17
673	210	200	90	17
674	203	198	99	17
675	203	202	95	17
676	222	181	97	17
677	209	192	99	17
678	210	197	93	17
679	210	194	96	17
680	208	195	97	17
681	200	197	103	17
682	199	200	101	17
683	208	196	96	17
684	208	187	105	17
685	200	203	97	17
686	202	194	104	17
687	206	202	92	17
688	211	199	90	17
689	210	207	83	17
690	216	192	92	17
691	194	195	111	17
692	207	202	91	17
693	206	191	103	17
694	203	205	92	17
695	205	205	90	17
696	198	198	104	17
697	205	213	82	17
698	212	201	87	17
699	200	203	97	17
700	212	188	100	17
701	207	208	85	17
702	199	204	97	17
703	189	204	107	17
704	216	195	89	17
705	219	197	84	17
706	202	196	102	17
707	220	190	90	17
708	199	201	100	17
709	203	202	95	17
710	200	198	102	17
711	218	195	87	17
712	205	197	98	17
713	206	189	105	17
714	209	200	91	17
715	211	193	96	17
716	184	193	123	17
717	206	198	96	17
718	207	198	95	17
719	215	199	86	17
720	205	188	107	17
721	205	201	94	17
722	209	197	94	17
723	202	196	102	17
724	204	204	92	17
725	200	193	107	17
726	211	193	96	17
727	216	190	94	17
728	221	204	75	17
729	196	202	102	17
730	207	189	104	17
731	208	201	91	17
732	206	202	92	17
733	213	193	94	17
734	218	197	85	17
735	205	195	100	17
736	210	195	95	17
737	211	193	96	17
738	202	206	92	17
739	207	204	89	17
740	206	190	104	17
741	215	194	91	17
742	214	211	75	17
743	217	206	77	17
744	201	198	101	17
745	211	192	97	17
746	210	197	93	17
747	204	193	103	17
748	199	192	109	17
749	198	196	106	17
750	199	197	104	17
751	200	192	108	17
752	193	189	118	17
753	212	190	98	17
754	216	192	92	17
755	209	204	87	17
756	201	202	97	17
757	201	192	107	17
758	213	186	101	17
759	203	198	99	17
760	204	200	96	17
761	219	202	79	17
762	209	199	92	17
763	206	204	90	17
764	206	184	110	17
765	209	193	98	17
766	216	208	76	17
767	208	198	94	17
768	209	190	101	17
769	200	197	103	17
770	201	189	110	17
771	198	192	110	17
772	209	199	92	17
773	214	193	93	17
774	219	194	87	17
775	212	197	91	17
776	199	199	102	17
777	206	193	101	17
778	217	201	82	17
779	212	197	91	17
780	197	199	104	17
781	201	198	101	17
782	202	192	106	17
783	203	203	94	17
784	202	196	102	17
785	195	192	113	17
786	210	192	98	17
787	203	195	102	17
788	211	199	90	17
789	195	198	107	17
790	209	200	91	17
791	201	194	105	17
792	208	199	93	17
793	210	202	88	17
794	211	187	102	17
795	196	204	100	17
796	198	194	108	17
797	214	200	86	17
798	204	202	94	17
799	193	198	109	17
800	210	197	93	17
801	198	194	108	17
802	219	195	86	17
803	199	193	108	17
804	208	190	102	17
805	210	186	104	17
806	222	199	79	17
807	202	195	103	17
808	216	204	80	17
809	206	195	99	17
810	211	192	97	17
811	205	199	96	17
812	208	192	100	17
813	214	195	91	17
814	203	198	99	17
815	219	196	85	17
816	209	205	86	17
817	201	195	104	17
818	213	188	99	17
819	215	206	79	17
820	191	192	117	17
821	207	206	87	17
822	203	198	99	17
823	207	191	102	17
824	217	190	93	17
825	211	201	88	17
826	218	196	86	17
827	208	190	102	17
828	206	200	94	17
829	221	187	92	17
830	212	203	85	17
831	211	202	87	17
832	218	194	88	17
833	207	201	92	17
834	209	195	96	17
835	210	192	98	17
836	199	207	94	17
837	197	205	98	17
838	212	187	101	17
839	205	204	91	17
840	199	201	100	17
841	210	197	93	17
842	196	195	109	17
843	211	191	98	17
844	199	201	100	17
845	207	209	84	17
846	213	193	94	17
847	199	195	106	17
848	214	191	95	17
849	203	198	99	17
850	203	200	97	17
851	213	188	99	17
852	201	201	98	17
853	205	197	98	17
854	214	199	87	17
855	194	199	107	17
856	212	198	90	17
857	211	197	92	17
858	201	197	102	17
859	223	204	73	17
860	207	204	89	17
861	215	195	90	17
862	201	206	93	17
863	206	198	96	17
864	204	191	105	17
865	214	192	94	17
866	202	195	103	17
867	212	203	85	17
868	205	200	95	17
869	205	197	98	17
870	208	189	103	17
871	198	201	101	17
872	202	197	101	17
873	214	196	90	17
874	211	204	85	17
875	196	191	113	17
876	211	182	107	17
877	204	186	110	17
878	191	200	109	17
879	202	189	109	17
880	219	194	87	17
881	199	199	102	17
882	222	200	78	17
883	195	203	102	17
884	211	190	99	17
885	211	189	100	17
886	208	197	95	17
887	211	202	87	17
888	213	202	85	17
889	206	193	101	17
890	201	194	105	17
891	214	198	88	17
892	198	189	113	17
893	207	197	96	17
894	200	190	110	17
895	214	203	83	17
896	212	199	89	17
897	208	200	92	17
898	200	207	93	17
899	209	200	91	17
900	196	212	92	17
901	209	206	85	17
902	203	198	99	17
903	208	190	102	17
904	213	198	89	17
905	201	194	105	17
906	209	198	93	17
907	196	197	107	17
908	205	203	92	17
909	199	197	104	17
910	215	198	87	17
911	194	194	112	17
912	213	189	98	17
913	208	191	101	17
914	201	207	92	17
915	209	183	108	17
916	192	204	104	17
917	199	198	103	17
918	189	202	109	17
919	214	192	94	17
920	210	185	105	17
921	199	207	94	17
922	206	195	99	17
923	200	189	111	17
924	211	197	92	17
925	215	204	81	17
926	216	205	79	17
927	218	192	90	17
928	191	197	112	17
929	198	202	100	17
930	201	199	100	17
931	213	194	93	17
932	210	202	88	17
933	221	196	83	17
934	205	206	89	17
935	205	205	90	17
936	215	190	95	17
937	201	209	90	17
938	207	200	93	17
939	205	201	94	17
940	198	202	100	17
941	193	203	104	17
942	207	207	86	17
943	196	193	111	17
944	204	193	103	17
945	210	197	93	17
946	199	191	110	17
947	204	193	103	17
948	215	197	88	17
949	198	197	105	17
950	211	195	94	17
951	230	194	76	17
952	195	191	114	17
953	205	198	97	17
954	208	199	93	17
955	215	198	87	17
956	213	201	86	17
957	213	188	99	17
958	203	197	100	17
959	204	198	98	17
960	213	194	93	17
961	219	199	82	17
962	208	185	107	17
963	206	188	106	17
964	200	195	105	17
965	195	199	106	17
966	206	196	98	17
967	204	201	95	17
968	202	184	114	17
969	199	196	105	17
970	193	193	114	17
971	211	198	91	17
972	204	205	91	17
973	211	195	94	17
974	204	200	96	17
975	206	200	94	17
976	187	205	108	17
977	197	200	103	17
978	199	204	97	17
979	207	197	96	17
980	199	204	97	17
981	207	189	104	17
982	206	207	87	17
983	203	196	101	17
984	204	198	98	17
985	202	187	111	17
986	211	195	94	17
987	207	204	89	17
988	208	206	86	17
989	209	200	91	17
990	216	199	85	17
991	209	186	105	17
992	196	206	98	17
993	214	196	90	17
994	211	191	98	17
995	204	192	104	17
996	215	208	77	17
997	212	194	94	17
998	206	189	105	17
999	207	194	99	17
1000	206	194	100	17
