Round	Out	Left	Right	Game Type
306	220	140	140	11
307	222	140	138	11
308	223	139	138	11
309	236	120	144	11
310	237	121	142	11
311	228	127	145	11
312	230	132	138	11
313	235	126	139	11
314	224	125	151	11
315	233	119	148	11
316	236	121	143	11
317	256	109	135	11
318	241	126	133	11
319	234	126	140	11
320	235	125	140	11
321	230	129	141	11
322	236	126	138	11
323	232	126	142	11
324	229	132	139	11
325	238	130	132	11
326	229	137	134	11
327	233	121	146	11
328	234	116	150	11
329	242	120	138	11
330	241	126	133	11
331	242	114	144	11
332	243	109	148	11
333	237	122	141	11
334	232	121	147	11
335	243	113	144	11
336	239	114	147	11
337	217	136	147	11
338	254	107	139	11
339	233	118	149	11
340	236	114	150	11
341	232	129	139	11
342	238	116	146	11
343	217	145	138	11
344	232	124	144	11
345	236	126	138	11
346	235	127	138	11
347	239	125	136	11
348	258	102	140	11
349	236	120	144	11
350	209	151	140	11
351	244	114	142	11
352	239	110	151	11
353	241	116	143	11
354	227	135	138	11
355	225	139	136	11
356	247	110	143	11
357	231	135	134	11
358	231	119	150	11
359	242	121	137	11
360	231	129	140	11
361	240	116	144	11
362	224	140	136	11
363	229	125	146	11
364	223	150	127	11
365	228	137	135	11
366	230	133	137	11
367	232	122	146	11
368	251	107	142	11
369	245	114	141	11
370	236	114	150	11
371	238	114	148	11
372	238	127	135	11
373	237	118	145	11
374	243	111	146	11
375	223	140	137	11
376	224	122	154	11
377	224	127	149	11
378	235	126	139	11
379	230	138	132	11
380	233	118	149	11
381	235	130	135	11
382	228	117	155	11
383	231	131	138	11
384	228	121	151	11
385	228	133	139	11
386	239	121	140	11
387	216	136	148	11
388	225	133	142	11
389	230	132	138	11
390	223	141	136	11
391	232	130	138	11
392	241	125	134	11
393	237	119	144	11
394	242	115	143	11
395	242	121	137	11
396	238	114	148	11
397	230	125	145	11
398	238	125	137	11
399	254	113	133	11
400	219	129	152	11
401	238	114	148	11
402	230	124	146	11
403	229	133	138	11
404	231	123	146	11
405	242	119	139	11
406	236	119	145	11
407	231	135	134	11
408	234	118	148	11
409	236	119	145	11
410	232	125	143	11
411	234	121	145	11
412	230	119	151	11
413	213	143	144	11
414	226	139	135	11
415	236	119	145	11
416	234	129	137	11
417	240	121	139	11
418	232	128	140	11
419	240	120	140	11
420	241	121	138	11
421	236	126	138	11
422	242	118	140	11
423	240	116	144	11
424	225	141	134	11
425	244	111	145	11
426	229	127	144	11
427	234	121	145	11
428	238	115	147	11
429	236	127	137	11
430	240	117	143	11
431	228	127	145	11
432	245	119	136	11
433	236	120	144	11
434	233	116	151	11
435	247	124	129	11
436	231	137	132	11
437	239	113	148	11
438	238	114	148	11
439	237	119	144	11
440	232	122	146	11
441	249	113	138	11
442	230	131	139	11
443	235	134	131	11
444	241	125	134	11
445	232	126	142	11
446	241	117	142	11
447	243	100	157	11
448	233	124	143	11
449	220	148	132	11
450	238	109	153	11
451	235	119	146	11
452	241	112	147	11
453	227	130	143	11
454	240	113	147	11
455	235	111	154	11
456	235	124	141	11
457	242	115	143	11
458	226	136	138	11
459	225	133	142	11
460	225	126	149	11
461	229	137	134	11
462	239	120	141	11
463	243	119	138	11
464	228	132	140	11
465	228	134	138	11
466	234	124	142	11
467	231	130	139	11
468	245	114	141	11
469	245	118	137	11
470	235	121	144	11
471	229	121	150	11
472	237	116	147	11
473	228	132	140	11
474	225	128	147	11
475	222	128	150	11
476	249	116	135	11
477	237	128	135	11
478	233	134	133	11
479	238	127	135	11
480	230	133	137	11
481	243	109	148	11
482	235	119	146	11
483	233	134	133	11
484	226	132	142	11
485	242	124	134	11
486	239	123	138	11
487	239	112	149	11
488	235	132	133	11
489	235	124	141	11
490	239	133	128	11
491	231	127	142	11
492	227	128	145	11
493	228	128	144	11
494	237	108	155	11
495	218	141	141	11
496	233	137	130	11
497	246	100	154	11
498	230	122	148	11
499	243	121	136	11
500	227	130	143	11
501	242	119	139	11
502	213	149	138	11
503	229	128	143	11
504	224	129	147	11
505	220	144	136	11
506	246	113	141	11
507	234	117	149	11
508	232	119	149	11
509	234	133	133	11
510	221	129	150	11
511	238	124	138	11
512	237	126	137	11
513	242	115	143	11
514	225	138	137	11
515	246	103	151	11
516	244	116	140	11
517	248	114	138	11
518	232	120	148	11
519	238	119	143	11
520	239	134	127	11
521	234	134	132	11
522	240	127	133	11
523	226	131	143	11
524	246	114	140	11
525	235	134	131	11
526	262	95	143	11
527	220	135	145	11
528	220	138	142	11
529	231	124	145	11
530	250	116	134	11
531	241	117	142	11
532	247	112	141	11
533	244	109	147	11
534	240	120	140	11
535	225	140	135	11
536	236	127	137	11
537	254	102	144	11
538	236	120	144	11
539	220	124	156	11
540	232	118	150	11
541	236	106	158	11
542	235	136	129	11
543	224	140	136	11
544	237	116	147	11
545	228	130	142	11
546	222	128	150	11
547	226	137	137	11
548	229	129	142	11
549	242	121	137	11
550	228	123	149	11
551	243	114	143	11
552	237	123	140	11
553	235	130	135	11
554	230	131	139	11
555	221	143	136	11
556	240	121	139	11
557	233	124	143	11
558	230	131	139	11
559	242	114	144	11
560	241	127	132	11
561	225	140	135	11
562	239	125	136	11
563	243	112	145	11
564	252	109	139	11
565	244	111	145	11
566	230	118	152	11
567	242	122	136	11
568	236	115	149	11
569	236	124	140	11
570	231	123	146	11
571	253	107	140	11
572	241	122	137	11
573	241	111	148	11
574	236	115	149	11
575	226	122	152	11
576	246	112	142	11
577	229	133	138	11
578	235	122	143	11
579	245	110	145	11
580	233	135	132	11
581	233	131	136	11
582	232	126	142	11
583	242	112	146	11
584	246	115	139	11
585	227	131	142	11
586	231	126	143	11
587	232	125	143	11
588	233	128	139	11
589	231	138	131	11
590	240	115	145	11
591	228	140	132	11
592	229	131	140	11
593	238	117	145	11
594	240	101	159	11
595	230	129	141	11
596	221	137	142	11
597	239	126	135	11
598	233	123	144	11
599	242	110	148	11
600	239	114	147	11
601	230	136	134	11
602	241	117	142	11
603	230	133	137	11
604	231	122	147	11
605	228	134	138	11
606	223	139	138	11
607	233	121	146	11
608	231	137	132	11
609	222	130	148	11
610	232	123	145	11
611	236	122	142	11
612	238	121	141	11
613	236	124	140	11
614	243	107	150	11
615	244	120	136	11
616	215	133	152	11
617	252	113	135	11
618	240	113	147	11
619	242	121	137	11
620	237	118	145	11
621	252	105	143	11
622	229	122	149	11
623	237	133	130	11
624	236	129	135	11
625	228	128	144	11
626	232	121	147	11
627	236	117	147	11
628	237	126	137	11
629	228	136	136	11
630	246	110	144	11
631	219	134	147	11
632	237	122	141	11
633	232	134	134	11
634	231	130	139	11
635	243	107	150	11
636	232	131	137	11
637	231	127	142	11
638	238	126	136	11
639	238	123	139	11
640	241	113	146	11
641	231	132	137	11
642	229	119	152	11
643	224	134	142	11
644	224	135	141	11
645	243	115	142	11
646	243	115	142	11
647	239	124	137	11
648	249	111	140	11
649	246	114	140	11
650	238	125	137	11
651	244	106	150	11
652	252	107	141	11
653	231	131	138	11
654	230	134	136	11
655	242	110	148	11
656	236	125	139	11
657	234	133	133	11
658	233	123	144	11
659	241	107	152	11
660	229	126	145	11
661	233	133	134	11
662	233	120	147	11
663	234	133	133	11
664	244	116	140	11
665	212	154	134	11
666	230	134	136	11
667	252	106	142	11
668	241	118	141	11
669	239	118	143	11
670	231	130	139	11
671	238	118	144	11
672	239	120	141	11
673	226	121	153	11
674	233	125	142	11
675	236	121	143	11
676	246	131	123	11
677	234	124	142	11
678	245	119	136	11
679	233	120	147	11
680	229	127	144	11
681	238	114	148	11
682	238	133	129	11
683	237	131	132	11
684	231	129	140	11
685	229	127	144	11
686	223	133	144	11
687	235	120	145	11
688	244	119	137	11
689	237	117	146	11
690	233	128	139	11
691	242	117	141	11
692	236	114	150	11
693	234	114	152	11
694	240	112	148	11
695	234	125	141	11
696	239	120	141	11
697	222	136	142	11
698	221	131	148	11
699	234	126	140	11
700	232	127	141	11
701	223	135	142	11
702	236	120	144	11
703	218	143	139	11
704	232	122	146	11
705	225	129	146	11
706	228	124	148	11
707	222	134	144	11
708	238	115	147	11
709	245	109	146	11
710	228	123	149	11
711	245	113	142	11
712	235	115	150	11
713	237	119	144	11
714	235	125	140	11
715	240	119	141	11
716	238	125	137	11
717	245	107	148	11
718	236	117	147	11
719	240	122	138	11
720	238	121	141	11
721	222	137	141	11
722	236	118	146	11
723	239	114	147	11
724	225	137	138	11
725	246	114	140	11
726	232	128	140	11
727	250	102	148	11
728	237	126	137	11
729	212	150	138	11
730	228	134	138	11
731	225	138	137	11
732	238	128	134	11
733	226	130	144	11
734	249	112	139	11
735	228	131	141	11
736	241	106	153	11
737	234	118	148	11
738	229	135	136	11
739	236	122	142	11
740	235	132	133	11
741	222	143	135	11
742	230	117	153	11
743	221	135	144	11
744	234	121	145	11
745	241	119	140	11
746	241	117	142	11
747	230	131	139	11
748	223	129	148	11
749	224	142	134	11
750	245	112	143	11
751	227	138	135	11
752	243	116	141	11
753	229	127	144	11
754	225	127	148	11
755	233	125	142	11
756	241	129	130	11
757	244	120	136	11
758	236	130	134	11
759	230	129	141	11
760	243	127	130	11
761	219	136	145	11
762	239	112	149	11
763	240	109	151	11
764	235	110	155	11
765	241	124	135	11
766	230	128	142	11
767	231	129	140	11
768	230	121	149	11
769	244	116	140	11
770	233	114	153	11
771	233	125	142	11
772	235	123	142	11
773	237	123	140	11
774	237	124	139	11
775	248	109	143	11
776	232	115	153	11
777	228	134	138	11
778	244	122	134	11
779	244	120	136	11
780	243	119	138	11
781	247	101	152	11
782	239	119	142	11
783	235	124	141	11
784	248	116	136	11
785	223	151	126	11
786	238	122	140	11
787	232	123	145	11
788	231	127	142	11
789	228	135	137	11
790	221	140	139	11
791	242	125	133	11
792	233	127	140	11
793	236	129	135	11
794	233	125	142	11
795	239	120	141	11
796	257	110	133	11
797	225	138	137	11
798	244	116	140	11
799	234	121	145	11
800	226	133	141	11
801	236	117	147	11
802	234	125	141	11
803	231	123	146	11
804	231	127	142	11
805	233	135	132	11
806	240	112	148	11
807	225	134	141	11
808	244	115	141	11
809	217	148	135	11
810	233	134	133	11
811	220	132	148	11
812	235	124	141	11
813	218	137	145	11
814	236	122	142	11
815	230	121	149	11
816	236	123	141	11
817	239	123	138	11
818	225	135	140	11
819	222	142	136	11
820	232	128	140	11
821	226	138	136	11
822	253	103	144	11
823	234	134	132	11
824	232	123	145	11
825	225	130	145	11
826	234	124	142	11
827	242	120	138	11
828	235	133	132	11
829	227	139	134	11
830	243	122	135	11
831	236	131	133	11
832	224	135	141	11
833	241	114	145	11
834	244	113	143	11
835	236	130	134	11
836	247	105	148	11
837	244	120	136	11
838	244	117	139	11
839	237	128	135	11
840	228	131	141	11
841	233	133	134	11
842	243	121	136	11
843	246	111	143	11
844	237	115	148	11
845	221	140	139	11
846	228	122	150	11
847	241	118	141	11
848	240	122	138	11
849	229	126	145	11
850	231	133	136	11
851	218	145	137	11
852	238	125	137	11
853	228	135	137	11
854	241	121	138	11
855	238	126	136	11
856	230	123	147	11
857	226	124	150	11
858	238	121	141	11
859	245	105	150	11
860	240	118	142	11
861	239	129	132	11
862	241	119	140	11
863	239	120	141	11
864	229	135	136	11
865	235	117	148	11
866	234	127	139	11
867	238	119	143	11
868	236	131	133	11
869	236	129	135	11
870	227	132	141	11
871	226	137	137	11
872	240	117	143	11
873	237	114	149	11
874	233	109	158	11
875	238	131	131	11
876	233	128	139	11
877	238	115	147	11
878	231	136	133	11
879	234	129	137	11
880	234	128	138	11
881	227	126	147	11
882	237	129	134	11
883	237	127	136	11
884	223	137	140	11
885	230	129	141	11
886	231	130	139	11
887	242	115	143	11
888	243	127	130	11
889	242	119	139	11
890	235	115	150	11
891	248	100	152	11
892	241	120	139	11
893	237	127	136	11
894	232	129	139	11
895	241	118	141	11
896	235	123	142	11
897	240	114	146	11
898	234	129	137	11
899	240	126	134	11
900	232	127	141	11
901	249	112	139	11
902	245	115	140	11
903	245	108	147	11
904	234	123	143	11
905	240	110	150	11
906	227	132	141	11
907	239	114	147	11
908	231	124	145	11
909	238	120	142	11
910	231	129	140	11
911	239	114	147	11
912	238	123	139	11
913	230	129	141	11
914	224	129	147	11
915	238	123	139	11
916	226	129	145	11
917	238	121	141	11
918	228	126	146	11
919	243	125	132	11
920	245	109	146	11
921	235	113	152	11
922	242	114	144	11
923	240	119	141	11
924	235	121	144	11
925	238	123	139	11
926	228	131	141	11
927	240	117	143	11
928	243	117	140	11
929	242	107	151	11
930	231	133	136	11
931	229	126	145	11
932	227	133	140	11
933	235	116	149	11
934	236	118	146	11
935	234	129	137	11
936	244	119	137	11
937	234	121	145	11
938	240	117	143	11
939	250	108	142	11
940	245	118	137	11
941	221	142	137	11
942	226	125	149	11
943	236	119	145	11
944	229	134	137	11
945	233	129	138	11
946	224	125	151	11
947	242	121	137	11
948	231	125	144	11
949	235	115	150	11
950	242	124	134	11
951	221	146	133	11
952	234	126	140	11
953	227	118	155	11
954	237	121	142	11
955	231	120	149	11
956	233	127	140	11
957	235	129	136	11
958	223	139	138	11
959	224	133	143	11
960	216	141	143	11
961	232	127	141	11
962	222	135	143	11
963	229	132	139	11
964	234	124	142	11
965	227	134	139	11
966	226	131	143	11
967	232	133	135	11
968	232	132	136	11
969	235	129	136	11
970	236	122	142	11
971	232	117	151	11
972	227	127	146	11
973	234	120	146	11
974	236	120	144	11
975	234	122	144	11
976	231	130	139	11
977	229	130	141	11
978	235	127	138	11
979	240	125	135	11
980	236	133	131	11
981	227	128	145	11
982	231	119	150	11
983	216	142	142	11
984	238	115	147	11
985	241	121	138	11
986	248	113	139	11
987	236	126	138	11
988	232	124	144	11
989	224	137	139	11
990	237	109	154	11
991	230	127	143	11
992	215	143	142	11
993	236	113	151	11
994	237	128	135	11
995	228	132	140	11
996	231	125	144	11
997	237	131	132	11
998	239	119	142	11
999	235	133	132	11
1000	240	120	140	11
