Round	Out	Left	Right	Game Type
132	104	156	240	1
133	107	174	219	1
134	110	167	223	1
135	108	175	217	1
136	100	178	222	1
137	99	159	242	1
138	89	188	223	1
139	110	165	225	1
140	101	167	232	1
141	104	168	228	1
142	123	147	230	1
143	109	155	236	1
144	102	173	225	1
145	92	179	229	1
146	92	186	222	1
147	90	177	233	1
148	108	172	220	1
149	116	154	230	1
150	110	157	233	1
151	117	160	223	1
152	114	162	224	1
153	109	146	245	1
154	98	159	243	1
155	112	152	236	1
156	96	172	232	1
157	106	167	227	1
158	117	150	233	1
159	109	163	228	1
160	97	173	230	1
161	99	170	231	1
162	110	164	226	1
163	110	161	229	1
164	94	173	233	1
165	105	176	219	1
166	96	176	228	1
167	108	164	228	1
168	96	173	231	1
169	105	164	231	1
170	101	180	219	1
171	108	158	234	1
172	97	169	234	1
173	103	162	235	1
174	109	171	220	1
175	102	165	233	1
176	109	158	233	1
177	97	154	249	1
178	100	171	229	1
179	107	169	224	1
180	113	162	225	1
181	97	168	235	1
182	110	143	247	1
183	113	151	236	1
184	107	164	229	1
185	98	176	226	1
186	102	168	230	1
187	109	166	225	1
188	117	155	228	1
189	91	185	224	1
190	108	149	243	1
191	115	151	234	1
192	106	166	228	1
193	114	157	229	1
194	112	159	229	1
195	108	174	218	1
196	107	166	227	1
197	100	163	237	1
198	114	150	236	1
199	114	168	218	1
200	119	157	224	1
201	99	176	225	1
202	99	162	239	1
203	97	173	230	1
204	105	176	219	1
205	99	165	236	1
206	96	164	240	1
207	111	160	229	1
208	108	159	233	1
209	117	160	223	1
210	110	159	231	1
211	98	164	238	1
212	96	172	232	1
213	105	165	230	1
214	102	154	244	1
215	108	163	229	1
216	111	159	230	1
217	96	184	220	1
218	111	157	232	1
219	107	161	232	1
220	100	180	220	1
221	88	185	227	1
222	111	155	234	1
223	101	173	226	1
224	90	185	225	1
225	102	166	232	1
226	96	181	223	1
227	99	167	234	1
228	108	160	232	1
229	103	172	225	1
230	113	154	233	1
231	103	186	211	1
232	119	165	216	1
233	106	160	234	1
234	108	167	225	1
235	111	165	224	1
236	114	170	216	1
237	107	165	228	1
238	106	165	229	1
239	103	157	240	1
240	115	162	223	1
241	109	167	224	1
242	97	163	240	1
243	110	158	232	1
244	106	167	227	1
245	110	163	227	1
246	112	162	226	1
247	112	159	229	1
248	118	160	222	1
249	99	174	227	1
250	102	175	223	1
251	107	162	231	1
252	103	172	225	1
253	100	173	227	1
254	105	177	218	1
255	102	164	234	1
256	104	167	229	1
257	106	165	229	1
258	113	164	223	1
259	96	168	236	1
260	111	166	223	1
261	97	175	228	1
262	93	168	239	1
263	106	171	223	1
264	108	169	223	1
265	91	172	237	1
266	95	182	223	1
267	112	160	228	1
268	105	170	225	1
269	106	167	227	1
270	101	175	224	1
271	106	154	240	1
272	111	158	231	1
273	103	175	222	1
274	99	179	222	1
275	96	179	225	1
276	93	186	221	1
277	107	180	213	1
278	108	171	221	1
279	82	187	231	1
280	109	173	218	1
281	103	164	233	1
282	103	170	227	1
283	101	165	234	1
284	108	173	219	1
285	97	168	235	1
286	100	179	221	1
287	98	178	224	1
288	102	178	220	1
289	113	158	229	1
290	107	161	232	1
291	104	165	231	1
292	107	163	230	1
293	100	176	224	1
294	118	143	239	1
295	123	154	223	1
296	99	184	217	1
297	101	167	232	1
298	107	159	234	1
299	99	170	231	1
300	98	162	240	1
301	111	162	227	1
302	104	176	220	1
303	83	181	236	1
304	104	157	239	1
305	98	177	225	1
306	92	176	232	1
307	106	155	239	1
308	110	168	222	1
309	101	154	245	1
310	112	154	234	1
311	103	165	232	1
312	94	177	229	1
313	109	158	233	1
314	119	141	240	1
315	99	166	235	1
316	102	168	230	1
317	100	179	221	1
318	102	150	248	1
319	110	157	233	1
320	110	168	222	1
321	91	175	234	1
322	95	173	232	1
323	106	167	227	1
324	86	169	245	1
325	104	177	219	1
326	101	155	244	1
327	106	168	226	1
328	103	161	236	1
329	106	168	226	1
330	112	159	229	1
331	101	161	238	1
332	102	183	215	1
333	102	159	239	1
334	111	162	227	1
335	104	158	238	1
336	106	170	224	1
337	82	177	241	1
338	116	155	229	1
339	111	163	226	1
340	117	153	230	1
341	112	170	218	1
342	105	164	231	1
343	115	166	219	1
344	95	165	240	1
345	95	178	227	1
346	114	154	232	1
347	99	166	235	1
348	109	169	222	1
349	123	160	217	1
350	96	178	226	1
351	90	177	233	1
352	105	161	234	1
353	97	176	227	1
354	109	171	220	1
355	95	175	230	1
356	111	154	235	1
357	93	159	248	1
358	100	170	230	1
359	103	162	235	1
360	98	176	226	1
361	117	154	229	1
362	101	173	226	1
363	91	181	228	1
364	106	156	238	1
365	104	168	228	1
366	99	167	234	1
367	102	165	233	1
368	102	168	230	1
369	115	158	227	1
370	99	165	236	1
371	112	165	223	1
372	107	177	216	1
373	100	165	235	1
374	114	164	222	1
375	95	178	227	1
376	101	163	236	1
377	113	162	225	1
378	103	176	221	1
379	110	168	222	1
380	86	175	239	1
381	117	154	229	1
382	117	160	223	1
383	102	172	226	1
384	115	154	231	1
385	118	160	222	1
386	98	156	246	1
387	90	178	232	1
388	94	167	239	1
389	103	168	229	1
390	94	177	229	1
391	110	155	235	1
392	98	158	244	1
393	115	152	233	1
394	93	166	241	1
395	110	150	240	1
396	100	167	233	1
397	109	172	219	1
398	94	181	225	1
399	103	173	224	1
400	109	158	233	1
401	109	150	241	1
402	116	150	234	1
403	117	155	228	1
404	110	165	225	1
405	94	182	224	1
406	95	171	234	1
407	108	149	243	1
408	107	156	237	1
409	102	175	223	1
410	125	150	225	1
411	124	159	217	1
412	101	173	226	1
413	109	163	228	1
414	99	174	227	1
415	106	147	247	1
416	97	172	231	1
417	97	171	232	1
418	100	170	230	1
419	89	183	228	1
420	126	147	227	1
421	109	159	232	1
422	114	152	234	1
423	117	159	224	1
424	113	159	228	1
425	103	166	231	1
426	92	181	227	1
427	98	174	228	1
428	106	164	230	1
429	99	171	230	1
430	119	156	225	1
431	108	150	242	1
432	107	167	226	1
433	104	178	218	1
434	104	168	228	1
435	91	177	232	1
436	133	147	220	1
437	101	158	241	1
438	109	162	229	1
439	101	172	227	1
440	90	174	236	1
441	95	173	232	1
442	101	162	237	1
443	106	172	222	1
444	116	143	241	1
445	97	162	241	1
446	111	157	232	1
447	101	177	222	1
448	107	165	228	1
449	114	160	226	1
450	102	176	222	1
451	111	155	234	1
452	99	170	231	1
453	97	171	232	1
454	106	175	219	1
455	100	158	242	1
456	90	180	230	1
457	99	177	224	1
458	110	159	231	1
459	106	166	228	1
460	95	161	244	1
461	97	184	219	1
462	114	163	223	1
463	112	154	234	1
464	106	155	239	1
465	91	175	234	1
466	98	157	245	1
467	104	173	223	1
468	116	154	230	1
469	105	176	219	1
470	122	144	234	1
471	107	153	240	1
472	108	167	225	1
473	94	181	225	1
474	108	157	235	1
475	113	147	240	1
476	108	159	233	1
477	117	165	218	1
478	98	157	245	1
479	111	161	228	1
480	108	148	244	1
481	109	171	220	1
482	102	175	223	1
483	108	168	224	1
484	102	167	231	1
485	97	174	229	1
486	92	186	222	1
487	82	181	237	1
488	107	157	236	1
489	104	165	231	1
490	95	164	241	1
491	87	172	241	1
492	107	169	224	1
493	105	172	223	1
494	99	172	229	1
495	117	166	217	1
496	111	165	224	1
497	107	161	232	1
498	108	169	223	1
499	101	156	243	1
500	104	166	230	1
501	119	166	215	1
502	124	146	230	1
503	98	166	236	1
504	99	171	230	1
505	97	176	227	1
506	116	159	225	1
507	99	167	234	1
508	91	170	239	1
509	106	162	232	1
510	121	147	232	1
511	117	140	243	1
512	103	174	223	1
513	101	166	233	1
514	107	155	238	1
515	109	161	230	1
516	99	166	235	1
517	96	183	221	1
518	97	168	235	1
519	113	159	228	1
520	118	151	231	1
521	99	178	223	1
522	99	164	237	1
523	106	164	230	1
524	102	170	228	1
525	118	149	233	1
526	92	181	227	1
527	108	167	225	1
528	101	176	223	1
529	116	161	223	1
530	119	161	220	1
531	117	148	235	1
532	101	158	241	1
533	89	184	227	1
534	107	159	234	1
535	107	169	224	1
536	117	163	220	1
537	109	171	220	1
538	97	186	217	1
539	101	177	222	1
540	102	169	229	1
541	108	158	234	1
542	108	173	219	1
543	108	152	240	1
544	93	171	236	1
545	101	184	215	1
546	101	160	239	1
547	94	169	237	1
548	101	162	237	1
549	112	156	232	1
550	92	178	230	1
551	104	160	236	1
552	105	161	234	1
553	102	163	235	1
554	95	180	225	1
555	99	169	232	1
556	120	151	229	1
557	114	157	229	1
558	89	172	239	1
559	106	175	219	1
560	110	164	226	1
561	110	157	233	1
562	110	168	222	1
563	107	145	248	1
564	97	163	240	1
565	107	168	225	1
566	98	173	229	1
567	89	188	223	1
568	110	163	227	1
569	118	148	234	1
570	107	150	243	1
571	99	167	234	1
572	105	167	228	1
573	105	164	231	1
574	107	168	225	1
575	107	147	246	1
576	114	148	238	1
577	110	160	230	1
578	101	170	229	1
579	113	157	230	1
580	95	171	234	1
581	107	160	233	1
582	103	164	233	1
583	92	174	234	1
584	114	154	232	1
585	111	154	235	1
586	101	168	231	1
587	120	173	207	1
588	103	172	225	1
589	94	175	231	1
590	110	166	224	1
591	102	171	227	1
592	101	167	232	1
593	117	161	222	1
594	105	157	238	1
595	113	168	219	1
596	110	169	221	1
597	101	159	240	1
598	101	173	226	1
599	105	172	223	1
600	117	163	220	1
601	102	170	228	1
602	109	163	228	1
603	108	178	214	1
604	102	165	233	1
605	109	164	227	1
606	107	157	236	1
607	110	168	222	1
608	111	162	227	1
609	112	164	224	1
610	105	160	235	1
611	105	160	235	1
612	108	154	238	1
613	109	157	234	1
614	109	165	226	1
615	97	174	229	1
616	115	166	219	1
617	109	159	232	1
618	107	174	219	1
619	97	175	228	1
620	114	153	233	1
621	112	151	237	1
622	104	159	237	1
623	95	167	238	1
624	111	166	223	1
625	114	163	223	1
626	113	159	228	1
627	108	163	229	1
628	95	174	231	1
629	115	163	222	1
630	105	161	234	1
631	91	179	230	1
632	126	137	237	1
633	99	172	229	1
634	91	173	236	1
635	96	175	229	1
636	100	176	224	1
637	101	178	221	1
638	98	168	234	1
639	102	168	230	1
640	111	166	223	1
641	91	176	233	1
642	98	176	226	1
643	109	167	224	1
644	130	150	220	1
645	94	173	233	1
646	108	167	225	1
647	110	149	241	1
648	111	172	217	1
649	106	154	240	1
650	108	155	237	1
651	128	142	230	1
652	103	166	231	1
653	97	175	228	1
654	109	165	226	1
655	98	158	244	1
656	101	172	227	1
657	121	144	235	1
658	109	165	226	1
659	118	168	214	1
660	105	162	233	1
661	114	165	221	1
662	101	172	227	1
663	110	165	225	1
664	107	159	234	1
665	91	163	246	1
666	88	181	231	1
667	108	158	234	1
668	110	165	225	1
669	91	187	222	1
670	108	144	248	1
671	99	172	229	1
672	108	171	221	1
673	101	172	227	1
674	100	170	230	1
675	107	166	227	1
676	101	168	231	1
677	109	159	232	1
678	114	163	223	1
679	98	161	241	1
680	102	157	241	1
681	109	161	230	1
682	107	161	232	1
683	116	146	238	1
684	112	156	232	1
685	102	167	231	1
686	118	159	223	1
687	110	169	221	1
688	105	165	230	1
689	89	172	239	1
690	111	160	229	1
691	114	160	226	1
692	112	151	237	1
693	113	153	234	1
694	102	172	226	1
695	112	159	229	1
696	109	162	229	1
697	94	174	232	1
698	118	155	227	1
699	104	149	247	1
700	99	174	227	1
701	93	165	242	1
702	94	171	235	1
703	107	174	219	1
704	103	167	230	1
705	100	174	226	1
706	118	152	230	1
707	115	147	238	1
708	119	135	246	1
709	99	163	238	1
710	107	173	220	1
711	104	161	235	1
712	104	163	233	1
713	111	157	232	1
714	104	149	247	1
715	94	166	240	1
716	119	153	228	1
717	96	165	239	1
718	103	167	230	1
719	105	143	252	1
720	104	168	228	1
721	108	161	231	1
722	127	158	215	1
723	96	176	228	1
724	103	168	229	1
725	92	183	225	1
726	106	162	232	1
727	90	180	230	1
728	113	154	233	1
729	95	164	241	1
730	124	154	222	1
731	109	163	228	1
732	117	175	208	1
733	100	179	221	1
734	97	172	231	1
735	87	175	238	1
736	93	183	224	1
737	93	184	223	1
738	107	152	241	1
739	96	177	227	1
740	98	165	237	1
741	97	196	207	1
742	97	163	240	1
743	113	151	236	1
744	92	180	228	1
745	100	167	233	1
746	120	157	223	1
747	104	173	223	1
748	105	163	232	1
749	105	162	233	1
750	96	180	224	1
751	115	138	247	1
752	112	158	230	1
753	112	157	231	1
754	95	172	233	1
755	100	167	233	1
756	117	158	225	1
757	112	162	226	1
758	95	178	227	1
759	131	141	228	1
760	100	168	232	1
761	120	142	238	1
762	107	169	224	1
763	105	177	218	1
764	94	171	235	1
765	112	160	228	1
766	90	181	229	1
767	94	184	222	1
768	115	157	228	1
769	113	157	230	1
770	103	175	222	1
771	116	159	225	1
772	102	165	233	1
773	108	145	247	1
774	107	167	226	1
775	109	164	227	1
776	102	169	229	1
777	115	165	220	1
778	99	170	231	1
779	97	165	238	1
780	106	151	243	1
781	102	183	215	1
782	110	168	222	1
783	102	165	233	1
784	97	169	234	1
785	99	174	227	1
786	112	151	237	1
787	111	162	227	1
788	101	176	223	1
789	93	175	232	1
790	107	168	225	1
791	105	172	223	1
792	96	160	244	1
793	115	153	232	1
794	108	155	237	1
795	111	164	225	1
796	105	158	237	1
797	109	167	224	1
798	94	165	241	1
799	113	162	225	1
800	102	174	224	1
801	110	164	226	1
802	101	174	225	1
803	102	167	231	1
804	109	165	226	1
805	109	165	226	1
806	118	152	230	1
807	97	177	226	1
808	113	154	233	1
809	107	162	231	1
810	111	152	237	1
811	101	174	225	1
812	105	174	221	1
813	120	156	224	1
814	118	154	228	1
815	100	175	225	1
816	98	168	234	1
817	112	153	235	1
818	120	151	229	1
819	81	182	237	1
820	101	167	232	1
821	106	166	228	1
822	96	194	210	1
823	92	179	229	1
824	101	158	241	1
825	131	136	233	1
826	125	158	217	1
827	108	154	238	1
828	101	160	239	1
829	110	156	234	1
830	117	150	233	1
831	119	149	232	1
832	89	195	216	1
833	104	178	218	1
834	102	170	228	1
835	111	162	227	1
836	113	159	228	1
837	90	196	214	1
838	100	165	235	1
839	94	174	232	1
840	99	159	242	1
841	111	153	236	1
842	102	156	242	1
843	100	167	233	1
844	108	162	230	1
845	103	162	235	1
846	102	168	230	1
847	107	158	235	1
848	102	177	221	1
849	109	165	226	1
850	106	170	224	1
851	93	172	235	1
852	92	172	236	1
853	111	168	221	1
854	104	156	240	1
855	107	163	230	1
856	102	168	230	1
857	114	151	235	1
858	105	180	215	1
859	97	180	223	1
860	108	170	222	1
861	112	159	229	1
862	111	175	214	1
863	101	176	223	1
864	109	153	238	1
865	117	151	232	1
866	104	175	221	1
867	98	165	237	1
868	109	152	239	1
869	108	160	232	1
870	101	169	230	1
871	102	164	234	1
872	106	169	225	1
873	118	143	239	1
874	100	168	232	1
875	108	164	228	1
876	87	183	230	1
877	104	169	227	1
878	96	171	233	1
879	102	173	225	1
880	108	161	231	1
881	110	163	227	1
882	110	166	224	1
883	97	183	220	1
884	96	166	238	1
885	117	153	230	1
886	118	162	220	1
887	110	164	226	1
888	112	144	244	1
889	114	157	229	1
890	114	160	226	1
891	92	171	237	1
892	113	155	232	1
893	103	153	244	1
894	102	175	223	1
895	105	168	227	1
896	113	165	222	1
897	103	171	226	1
898	98	166	236	1
899	113	157	230	1
900	106	159	235	1
901	96	177	227	1
902	103	184	213	1
903	110	165	225	1
904	109	174	217	1
905	100	161	239	1
906	101	173	226	1
907	111	155	234	1
908	106	165	229	1
909	107	179	214	1
910	96	173	231	1
911	100	162	238	1
912	97	164	239	1
913	99	175	226	1
914	120	161	219	1
915	122	154	224	1
916	106	166	228	1
917	105	169	226	1
918	92	179	229	1
919	111	159	230	1
920	106	173	221	1
921	107	170	223	1
922	107	175	218	1
923	109	152	239	1
924	119	148	233	1
925	101	174	225	1
926	112	152	236	1
927	96	172	232	1
928	102	175	223	1
929	115	157	228	1
930	107	170	223	1
931	99	174	227	1
932	91	177	232	1
933	100	167	233	1
934	105	163	232	1
935	95	174	231	1
936	115	155	230	1
937	113	157	230	1
938	124	159	217	1
939	109	174	217	1
940	111	150	239	1
941	117	174	209	1
942	108	162	230	1
943	113	157	230	1
944	91	178	231	1
945	119	139	242	1
946	102	166	232	1
947	103	165	232	1
948	80	182	238	1
949	98	170	232	1
950	103	170	227	1
951	103	171	226	1
952	117	166	217	1
953	111	167	222	1
954	98	170	232	1
955	97	164	239	1
956	105	149	246	1
957	101	180	219	1
958	94	175	231	1
959	89	174	237	1
960	110	155	235	1
961	109	159	232	1
962	96	170	234	1
963	115	164	221	1
964	102	176	222	1
965	106	155	239	1
966	96	184	220	1
967	118	161	221	1
968	104	163	233	1
969	115	155	230	1
970	113	171	216	1
971	90	174	236	1
972	106	171	223	1
973	96	173	231	1
974	91	176	233	1
975	112	152	236	1
976	94	181	225	1
977	106	186	208	1
978	96	178	226	1
979	109	157	234	1
980	94	176	230	1
981	107	170	223	1
982	108	164	228	1
983	119	151	230	1
984	106	168	226	1
985	104	151	245	1
986	96	183	221	1
987	114	154	232	1
988	116	154	230	1
989	115	163	222	1
990	110	155	235	1
991	101	166	233	1
992	93	176	231	1
993	101	165	234	1
994	105	166	229	1
995	104	166	230	1
996	115	172	213	1
997	105	165	230	1
998	127	155	218	1
999	107	167	226	1
1000	99	174	227	1
