Round	Out	Left	Right	Game Type
218	292	208	0	20
219	300	200	0	20
220	284	216	0	20
221	297	203	0	20
222	280	220	0	20
223	278	222	0	20
224	279	221	0	20
225	298	202	0	20
226	293	207	0	20
227	285	215	0	20
228	280	220	0	20
229	280	220	0	20
230	297	203	0	20
231	302	198	0	20
232	295	205	0	20
233	295	205	0	20
234	291	209	0	20
235	278	222	0	20
236	278	222	0	20
237	285	215	0	20
238	286	214	0	20
239	301	199	0	20
240	288	212	0	20
241	277	223	0	20
242	288	212	0	20
243	277	223	0	20
244	297	203	0	20
245	294	206	0	20
246	303	197	0	20
247	289	211	0	20
248	296	204	0	20
249	296	204	0	20
250	286	214	0	20
251	283	217	0	20
252	276	224	0	20
253	288	212	0	20
254	299	201	0	20
255	301	199	0	20
256	279	221	0	20
257	300	200	0	20
258	280	220	0	20
259	289	211	0	20
260	291	209	0	20
261	294	206	0	20
262	291	209	0	20
263	287	213	0	20
264	279	221	0	20
265	292	208	0	20
266	278	222	0	20
267	277	223	0	20
268	291	209	0	20
269	294	206	0	20
270	300	200	0	20
271	277	223	0	20
272	281	219	0	20
273	272	228	0	20
274	284	216	0	20
275	292	208	0	20
276	283	217	0	20
277	289	211	0	20
278	280	220	0	20
279	306	194	0	20
280	277	223	0	20
281	296	204	0	20
282	271	229	0	20
283	279	221	0	20
284	283	217	0	20
285	304	196	0	20
286	288	212	0	20
287	288	212	0	20
288	294	206	0	20
289	286	214	0	20
290	281	219	0	20
291	297	203	0	20
292	295	205	0	20
293	290	210	0	20
294	293	207	0	20
295	294	206	0	20
296	288	212	0	20
297	286	214	0	20
298	285	215	0	20
299	281	219	0	20
300	290	210	0	20
301	292	208	0	20
302	285	215	0	20
303	287	213	0	20
304	286	214	0	20
305	285	215	0	20
306	291	209	0	20
307	284	216	0	20
308	285	215	0	20
309	289	211	0	20
310	291	208	1	20
311	289	211	0	20
312	290	210	0	20
313	277	223	0	20
314	289	211	0	20
315	292	208	0	20
316	280	220	0	20
317	304	196	0	20
318	288	212	0	20
319	294	206	0	20
320	302	198	0	20
321	300	200	0	20
322	276	224	0	20
323	287	213	0	20
324	292	208	0	20
325	284	216	0	20
326	284	216	0	20
327	280	220	0	20
328	290	210	0	20
329	295	205	0	20
330	276	224	0	20
331	298	202	0	20
332	296	204	0	20
333	286	214	0	20
334	282	218	0	20
335	273	227	0	20
336	289	211	0	20
337	271	229	0	20
338	282	218	0	20
339	281	219	0	20
340	274	226	0	20
341	276	224	0	20
342	292	208	0	20
343	291	209	0	20
344	296	204	0	20
345	275	225	0	20
346	283	217	0	20
347	296	204	0	20
348	306	194	0	20
349	293	207	0	20
350	285	215	0	20
351	275	225	0	20
352	298	202	0	20
353	296	204	0	20
354	285	215	0	20
355	304	196	0	20
356	284	216	0	20
357	292	208	0	20
358	285	215	0	20
359	286	214	0	20
360	275	225	0	20
361	293	207	0	20
362	305	195	0	20
363	291	209	0	20
364	284	216	0	20
365	290	210	0	20
366	300	200	0	20
367	277	223	0	20
368	282	218	0	20
369	286	214	0	20
370	298	202	0	20
371	285	215	0	20
372	280	220	0	20
373	296	204	0	20
374	274	226	0	20
375	282	218	0	20
376	284	216	0	20
377	301	199	0	20
378	284	216	0	20
379	298	202	0	20
380	286	214	0	20
381	287	213	0	20
382	289	211	0	20
383	290	210	0	20
384	285	215	0	20
385	291	209	0	20
386	299	201	0	20
387	280	220	0	20
388	289	211	0	20
389	306	194	0	20
390	291	209	0	20
391	281	219	0	20
392	290	210	0	20
393	291	209	0	20
394	298	202	0	20
395	296	204	0	20
396	298	202	0	20
397	292	208	0	20
398	298	202	0	20
399	287	213	0	20
400	278	222	0	20
401	280	220	0	20
402	289	211	0	20
403	275	225	0	20
404	287	213	0	20
405	288	212	0	20
406	281	219	0	20
407	282	218	0	20
408	290	210	0	20
409	272	228	0	20
410	290	210	0	20
411	290	210	0	20
412	300	200	0	20
413	296	204	0	20
414	276	224	0	20
415	285	215	0	20
416	290	210	0	20
417	286	214	0	20
418	286	214	0	20
419	284	216	0	20
420	285	215	0	20
421	291	209	0	20
422	281	219	0	20
423	285	215	0	20
424	286	214	0	20
425	279	221	0	20
426	291	209	0	20
427	277	223	0	20
428	298	202	0	20
429	290	210	0	20
430	297	203	0	20
431	282	218	0	20
432	283	217	0	20
433	291	209	0	20
434	282	218	0	20
435	279	221	0	20
436	288	212	0	20
437	296	204	0	20
438	281	219	0	20
439	271	229	0	20
440	290	210	0	20
441	276	224	0	20
442	308	192	0	20
443	288	212	0	20
444	279	221	0	20
445	289	211	0	20
446	280	220	0	20
447	296	204	0	20
448	295	205	0	20
449	280	220	0	20
450	284	216	0	20
451	287	213	0	20
452	288	212	0	20
453	290	210	0	20
454	285	215	0	20
455	288	212	0	20
456	297	203	0	20
457	291	209	0	20
458	292	208	0	20
459	287	213	0	20
460	295	205	0	20
461	282	218	0	20
462	290	210	0	20
463	295	205	0	20
464	289	211	0	20
465	280	220	0	20
466	284	216	0	20
467	283	217	0	20
468	284	216	0	20
469	288	212	0	20
470	295	205	0	20
471	278	222	0	20
472	297	203	0	20
473	290	210	0	20
474	285	215	0	20
475	281	219	0	20
476	280	220	0	20
477	284	216	0	20
478	270	230	0	20
479	273	227	0	20
480	291	209	0	20
481	283	217	0	20
482	295	205	0	20
483	286	214	0	20
484	286	214	0	20
485	284	216	0	20
486	288	212	0	20
487	285	215	0	20
488	277	223	0	20
489	277	223	0	20
490	293	207	0	20
491	281	219	0	20
492	279	221	0	20
493	275	225	0	20
494	284	216	0	20
495	286	214	0	20
496	283	217	0	20
497	282	218	0	20
498	299	201	0	20
499	278	222	0	20
500	282	218	0	20
501	286	214	0	20
502	297	203	0	20
503	285	215	0	20
504	295	205	0	20
505	287	213	0	20
506	285	215	0	20
507	289	211	0	20
508	281	219	0	20
509	303	197	0	20
510	287	213	0	20
511	279	221	0	20
512	267	233	0	20
513	288	212	0	20
514	297	203	0	20
515	278	222	0	20
516	292	208	0	20
517	278	222	0	20
518	296	204	0	20
519	293	207	0	20
520	283	217	0	20
521	279	221	0	20
522	280	220	0	20
523	283	217	0	20
524	296	204	0	20
525	291	209	0	20
526	299	201	0	20
527	293	207	0	20
528	279	221	0	20
529	285	215	0	20
530	291	209	0	20
531	303	197	0	20
532	283	217	0	20
533	290	210	0	20
534	281	219	0	20
535	300	200	0	20
536	283	217	0	20
537	286	214	0	20
538	290	210	0	20
539	281	219	0	20
540	295	205	0	20
541	275	225	0	20
542	296	204	0	20
543	290	210	0	20
544	288	212	0	20
545	282	218	0	20
546	275	225	0	20
547	283	217	0	20
548	301	199	0	20
549	296	204	0	20
550	293	207	0	20
551	301	199	0	20
552	296	204	0	20
553	277	223	0	20
554	301	199	0	20
555	288	212	0	20
556	288	212	0	20
557	274	226	0	20
558	270	230	0	20
559	291	209	0	20
560	286	214	0	20
561	278	222	0	20
562	283	217	0	20
563	284	216	0	20
564	289	211	0	20
565	290	210	0	20
566	292	208	0	20
567	289	211	0	20
568	298	202	0	20
569	305	195	0	20
570	290	210	0	20
571	294	206	0	20
572	283	217	0	20
573	283	217	0	20
574	290	210	0	20
575	305	195	0	20
576	287	213	0	20
577	276	224	0	20
578	300	200	0	20
579	284	216	0	20
580	292	208	0	20
581	278	222	0	20
582	311	189	0	20
583	292	208	0	20
584	278	222	0	20
585	283	217	0	20
586	296	204	0	20
587	279	221	0	20
588	271	229	0	20
589	294	206	0	20
590	285	215	0	20
591	279	221	0	20
592	297	203	0	20
593	272	228	0	20
594	285	215	0	20
595	309	191	0	20
596	270	230	0	20
597	293	207	0	20
598	271	229	0	20
599	276	224	0	20
600	291	209	0	20
601	283	217	0	20
602	290	210	0	20
603	290	210	0	20
604	283	217	0	20
605	301	199	0	20
606	293	207	0	20
607	275	225	0	20
608	283	217	0	20
609	274	226	0	20
610	297	203	0	20
611	289	211	0	20
612	285	215	0	20
613	289	211	0	20
614	287	213	0	20
615	289	211	0	20
616	285	215	0	20
617	294	206	0	20
618	313	187	0	20
619	280	220	0	20
620	286	214	0	20
621	293	207	0	20
622	293	207	0	20
623	297	203	0	20
624	298	202	0	20
625	283	217	0	20
626	282	218	0	20
627	290	210	0	20
628	286	214	0	20
629	296	204	0	20
630	290	210	0	20
631	287	213	0	20
632	280	220	0	20
633	284	216	0	20
634	293	207	0	20
635	294	206	0	20
636	299	201	0	20
637	276	224	0	20
638	284	216	0	20
639	295	205	0	20
640	280	220	0	20
641	280	220	0	20
642	280	220	0	20
643	288	212	0	20
644	296	204	0	20
645	285	215	0	20
646	289	211	0	20
647	284	216	0	20
648	293	207	0	20
649	268	232	0	20
650	293	207	0	20
651	282	218	0	20
652	294	206	0	20
653	294	206	0	20
654	295	205	0	20
655	272	228	0	20
656	289	211	0	20
657	274	226	0	20
658	272	228	0	20
659	273	227	0	20
660	291	209	0	20
661	288	212	0	20
662	286	214	0	20
663	275	225	0	20
664	288	212	0	20
665	287	213	0	20
666	294	206	0	20
667	274	226	0	20
668	291	209	0	20
669	284	216	0	20
670	301	199	0	20
671	280	220	0	20
672	290	210	0	20
673	291	209	0	20
674	272	228	0	20
675	277	223	0	20
676	292	208	0	20
677	303	197	0	20
678	295	205	0	20
679	283	217	0	20
680	279	221	0	20
681	296	204	0	20
682	283	217	0	20
683	288	212	0	20
684	278	222	0	20
685	285	215	0	20
686	293	207	0	20
687	296	204	0	20
688	298	202	0	20
689	294	206	0	20
690	294	206	0	20
691	290	210	0	20
692	293	207	0	20
693	297	203	0	20
694	291	209	0	20
695	282	218	0	20
696	277	223	0	20
697	280	220	0	20
698	289	211	0	20
699	278	222	0	20
700	288	212	0	20
701	289	211	0	20
702	282	218	0	20
703	290	210	0	20
704	284	216	0	20
705	283	217	0	20
706	311	189	0	20
707	286	214	0	20
708	291	209	0	20
709	299	201	0	20
710	291	209	0	20
711	284	216	0	20
712	305	195	0	20
713	292	208	0	20
714	282	218	0	20
715	300	200	0	20
716	298	202	0	20
717	292	208	0	20
718	295	205	0	20
719	293	207	0	20
720	280	220	0	20
721	285	215	0	20
722	289	211	0	20
723	295	205	0	20
724	290	210	0	20
725	293	207	0	20
726	296	204	0	20
727	284	216	0	20
728	297	203	0	20
729	290	210	0	20
730	285	215	0	20
731	283	217	0	20
732	286	214	0	20
733	288	212	0	20
734	286	214	0	20
735	285	215	0	20
736	289	211	0	20
737	285	215	0	20
738	273	227	0	20
739	288	212	0	20
740	287	213	0	20
741	289	211	0	20
742	287	213	0	20
743	290	210	0	20
744	289	211	0	20
745	287	213	0	20
746	292	208	0	20
747	287	213	0	20
748	295	205	0	20
749	289	211	0	20
750	296	204	0	20
751	283	217	0	20
752	296	204	0	20
753	281	219	0	20
754	292	208	0	20
755	300	200	0	20
756	293	207	0	20
757	280	220	0	20
758	284	216	0	20
759	306	194	0	20
760	302	198	0	20
761	293	207	0	20
762	292	208	0	20
763	279	221	0	20
764	285	214	1	20
765	289	211	0	20
766	296	204	0	20
767	285	215	0	20
768	295	205	0	20
769	302	198	0	20
770	311	188	1	20
771	288	212	0	20
772	280	220	0	20
773	290	210	0	20
774	285	215	0	20
775	291	209	0	20
776	300	200	0	20
777	275	225	0	20
778	293	207	0	20
779	280	220	0	20
780	293	207	0	20
781	285	215	0	20
782	274	226	0	20
783	285	215	0	20
784	281	219	0	20
785	290	210	0	20
786	301	199	0	20
787	302	198	0	20
788	288	212	0	20
789	284	216	0	20
790	306	193	1	20
791	281	219	0	20
792	293	207	0	20
793	296	204	0	20
794	282	218	0	20
795	296	204	0	20
796	282	218	0	20
797	283	217	0	20
798	285	215	0	20
799	286	214	0	20
800	285	215	0	20
801	278	222	0	20
802	286	214	0	20
803	290	210	0	20
804	295	205	0	20
805	287	213	0	20
806	283	217	0	20
807	278	222	0	20
808	275	225	0	20
809	292	208	0	20
810	280	220	0	20
811	293	207	0	20
812	285	215	0	20
813	281	219	0	20
814	290	210	0	20
815	286	214	0	20
816	278	222	0	20
817	292	208	0	20
818	289	211	0	20
819	286	214	0	20
820	292	208	0	20
821	285	215	0	20
822	286	214	0	20
823	294	206	0	20
824	280	220	0	20
825	277	223	0	20
826	300	200	0	20
827	278	222	0	20
828	287	213	0	20
829	275	225	0	20
830	285	215	0	20
831	308	192	0	20
832	294	206	0	20
833	295	205	0	20
834	291	209	0	20
835	282	218	0	20
836	290	210	0	20
837	286	214	0	20
838	292	208	0	20
839	289	211	0	20
840	288	212	0	20
841	285	215	0	20
842	282	218	0	20
843	280	220	0	20
844	283	217	0	20
845	282	218	0	20
846	289	211	0	20
847	297	203	0	20
848	301	199	0	20
849	288	212	0	20
850	295	205	0	20
851	275	225	0	20
852	288	212	0	20
853	287	213	0	20
854	300	200	0	20
855	290	210	0	20
856	293	207	0	20
857	296	204	0	20
858	296	204	0	20
859	289	211	0	20
860	291	209	0	20
861	278	222	0	20
862	286	214	0	20
863	291	209	0	20
864	281	219	0	20
865	292	208	0	20
866	287	213	0	20
867	283	217	0	20
868	300	200	0	20
869	283	217	0	20
870	285	215	0	20
871	272	228	0	20
872	304	196	0	20
873	303	197	0	20
874	281	219	0	20
875	293	207	0	20
876	295	205	0	20
877	283	217	0	20
878	288	212	0	20
879	291	209	0	20
880	283	217	0	20
881	293	207	0	20
882	288	212	0	20
883	289	211	0	20
884	291	209	0	20
885	289	211	0	20
886	292	208	0	20
887	292	208	0	20
888	285	215	0	20
889	287	213	0	20
890	287	213	0	20
891	286	214	0	20
892	269	231	0	20
893	289	211	0	20
894	282	218	0	20
895	276	224	0	20
896	281	219	0	20
897	281	219	0	20
898	282	218	0	20
899	284	216	0	20
900	303	197	0	20
901	290	210	0	20
902	295	205	0	20
903	297	203	0	20
904	290	210	0	20
905	281	219	0	20
906	290	209	1	20
907	274	226	0	20
908	297	203	0	20
909	273	227	0	20
910	283	217	0	20
911	288	212	0	20
912	278	222	0	20
913	284	216	0	20
914	301	199	0	20
915	286	214	0	20
916	280	220	0	20
917	292	208	0	20
918	297	203	0	20
919	289	211	0	20
920	291	208	1	20
921	281	219	0	20
922	296	204	0	20
923	303	197	0	20
924	288	212	0	20
925	274	226	0	20
926	298	201	1	20
927	304	196	0	20
928	292	208	0	20
929	282	218	0	20
930	292	208	0	20
931	283	217	0	20
932	279	221	0	20
933	311	189	0	20
934	298	202	0	20
935	288	212	0	20
936	283	217	0	20
937	275	225	0	20
938	289	211	0	20
939	292	208	0	20
940	294	206	0	20
941	300	200	0	20
942	291	209	0	20
943	279	221	0	20
944	281	219	0	20
945	285	215	0	20
946	291	209	0	20
947	288	212	0	20
948	292	208	0	20
949	283	217	0	20
950	276	224	0	20
951	283	217	0	20
952	289	211	0	20
953	288	212	0	20
954	275	225	0	20
955	285	215	0	20
956	279	221	0	20
957	299	201	0	20
958	300	200	0	20
959	297	203	0	20
960	286	214	0	20
961	286	214	0	20
962	297	203	0	20
963	278	222	0	20
964	288	212	0	20
965	286	214	0	20
966	300	200	0	20
967	287	213	0	20
968	279	221	0	20
969	298	202	0	20
970	271	229	0	20
971	278	222	0	20
972	304	196	0	20
973	294	206	0	20
974	280	220	0	20
975	297	203	0	20
976	291	209	0	20
977	291	209	0	20
978	280	220	0	20
979	286	214	0	20
980	282	218	0	20
981	277	223	0	20
982	288	212	0	20
983	297	203	0	20
984	290	210	0	20
985	283	217	0	20
986	295	205	0	20
987	293	207	0	20
988	282	218	0	20
989	302	198	0	20
990	307	193	0	20
991	291	209	0	20
992	284	216	0	20
993	280	220	0	20
994	307	193	0	20
995	291	209	0	20
996	295	205	0	20
997	303	197	0	20
998	279	221	0	20
999	275	225	0	20
1000	276	224	0	20
