Round	Out	Left	Right	Game Type
429	51	394	55	18
430	63	394	43	18
431	64	393	43	18
432	54	394	52	18
433	59	389	52	18
434	52	391	57	18
435	56	389	55	18
436	60	394	46	18
437	55	390	55	18
438	56	392	52	18
439	53	387	60	18
440	64	388	48	18
441	52	390	58	18
442	57	387	56	18
443	58	392	50	18
444	58	391	51	18
445	55	391	54	18
446	59	390	51	18
447	64	391	45	18
448	52	392	56	18
449	72	398	30	18
450	63	390	47	18
451	59	389	52	18
452	66	390	44	18
453	62	393	45	18
454	62	394	44	18
455	66	389	45	18
456	58	391	51	18
457	49	393	58	18
458	63	391	46	18
459	58	392	50	18
460	60	391	49	18
461	58	390	52	18
462	58	389	53	18
463	52	390	58	18
464	57	388	55	18
465	61	390	49	18
466	52	392	56	18
467	60	391	49	18
468	60	391	49	18
469	54	387	59	18
470	62	394	44	18
471	58	390	52	18
472	63	389	48	18
473	58	391	51	18
474	58	390	52	18
475	69	393	38	18
476	59	390	51	18
477	58	393	49	18
478	53	390	57	18
479	57	387	56	18
480	57	389	54	18
481	61	394	45	18
482	59	390	51	18
483	59	391	50	18
484	60	391	49	18
485	60	390	50	18
486	56	391	53	18
487	58	389	53	18
488	50	390	60	18
489	44	393	63	18
490	57	391	52	18
491	60	391	49	18
492	57	393	50	18
493	61	391	48	18
494	48	386	66	18
495	55	390	55	18
496	51	392	57	18
497	56	390	54	18
498	61	388	51	18
499	51	389	60	18
500	56	393	51	18
501	59	390	51	18
502	60	388	52	18
503	57	396	47	18
504	64	389	47	18
505	72	387	41	18
506	66	390	44	18
507	55	392	53	18
508	52	392	56	18
509	54	388	58	18
510	60	392	48	18
511	57	388	55	18
512	58	387	55	18
513	66	392	42	18
514	54	390	56	18
515	54	391	55	18
516	52	391	57	18
517	64	392	44	18
518	60	393	47	18
519	61	386	53	18
520	62	391	47	18
521	57	388	55	18
522	55	390	55	18
523	56	390	54	18
524	55	392	53	18
525	60	390	50	18
526	56	390	54	18
527	60	392	48	18
528	57	393	50	18
529	64	392	44	18
530	55	388	57	18
531	57	390	53	18
532	61	390	49	18
533	54	391	55	18
534	60	392	48	18
535	63	387	50	18
536	55	391	54	18
537	57	394	49	18
538	49	394	57	18
539	63	388	49	18
540	54	391	55	18
541	59	388	53	18
542	58	388	54	18
543	64	392	44	18
544	67	390	43	18
545	64	396	40	18
546	55	390	55	18
547	59	388	53	18
548	54	391	55	18
549	53	392	55	18
550	63	388	49	18
551	58	396	46	18
552	61	389	50	18
553	56	389	55	18
554	54	388	58	18
555	49	387	64	18
556	60	390	50	18
557	51	389	60	18
558	59	388	53	18
559	72	392	36	18
560	56	390	54	18
561	51	390	59	18
562	60	395	45	18
563	55	391	54	18
564	50	390	60	18
565	63	391	46	18
566	59	389	52	18
567	60	391	49	18
568	57	389	54	18
569	55	397	48	18
570	61	391	48	18
571	58	389	53	18
572	59	389	52	18
573	67	389	44	18
574	63	391	46	18
575	64	388	48	18
576	61	390	49	18
577	52	390	58	18
578	55	391	54	18
579	58	389	53	18
580	67	388	45	18
581	53	389	58	18
582	51	396	53	18
583	56	391	53	18
584	66	394	40	18
585	70	391	39	18
586	71	390	39	18
587	61	390	49	18
588	58	392	50	18
589	60	390	50	18
590	61	391	48	18
591	55	393	52	18
592	61	388	51	18
593	54	389	57	18
594	59	388	53	18
595	65	388	47	18
596	52	391	57	18
597	58	390	52	18
598	64	389	47	18
599	57	389	54	18
600	61	391	48	18
601	66	391	43	18
602	59	390	51	18
603	54	389	57	18
604	56	392	52	18
605	64	390	46	18
606	57	388	55	18
607	52	389	59	18
608	53	393	54	18
609	66	394	40	18
610	63	387	50	18
611	53	389	58	18
612	56	395	49	18
613	59	391	50	18
614	53	391	56	18
615	58	394	48	18
616	64	393	43	18
617	58	392	50	18
618	62	388	50	18
619	69	392	39	18
620	54	388	58	18
621	57	391	52	18
622	61	385	54	18
623	59	388	53	18
624	53	387	60	18
625	59	390	51	18
626	60	387	53	18
627	53	391	56	18
628	55	396	49	18
629	57	391	52	18
630	62	391	47	18
631	55	390	55	18
632	65	390	45	18
633	55	388	57	18
634	58	388	54	18
635	58	389	53	18
636	53	390	57	18
637	57	395	48	18
638	64	385	51	18
639	59	395	46	18
640	55	385	60	18
641	58	389	53	18
642	63	388	49	18
643	50	388	62	18
644	60	387	53	18
645	53	390	57	18
646	55	388	57	18
647	55	394	51	18
648	58	390	52	18
649	53	392	55	18
650	63	388	49	18
651	61	384	55	18
652	60	395	45	18
653	53	393	54	18
654	53	388	59	18
655	57	394	49	18
656	53	388	59	18
657	55	390	55	18
658	58	391	51	18
659	53	387	60	18
660	54	392	54	18
661	62	391	47	18
662	65	389	46	18
663	59	391	50	18
664	58	389	53	18
665	52	389	59	18
666	57	391	52	18
667	52	388	60	18
668	64	394	42	18
669	63	389	48	18
670	65	391	44	18
671	60	389	51	18
672	57	391	52	18
673	72	388	40	18
674	56	388	56	18
675	59	390	51	18
676	67	389	44	18
677	62	392	46	18
678	62	386	52	18
679	56	390	54	18
680	59	393	48	18
681	61	389	50	18
682	57	391	52	18
683	60	389	51	18
684	50	389	61	18
685	62	392	46	18
686	59	393	48	18
687	61	390	49	18
688	60	391	49	18
689	61	388	51	18
690	58	391	51	18
691	60	390	50	18
692	66	393	41	18
693	60	389	51	18
694	62	392	46	18
695	58	390	52	18
696	60	395	45	18
697	61	389	50	18
698	61	392	47	18
699	69	395	36	18
700	56	386	58	18
701	57	392	51	18
702	57	387	56	18
703	63	388	49	18
704	71	393	36	18
705	55	392	53	18
706	54	394	52	18
707	55	393	52	18
708	57	391	52	18
709	58	392	50	18
710	62	388	50	18
711	58	389	53	18
712	56	389	55	18
713	67	386	47	18
714	55	387	58	18
715	62	389	49	18
716	60	392	48	18
717	53	388	59	18
718	48	391	61	18
719	61	389	50	18
720	56	389	55	18
721	59	391	50	18
722	61	390	49	18
723	56	394	50	18
724	59	391	50	18
725	61	389	50	18
726	55	392	53	18
727	59	393	48	18
728	58	390	52	18
729	60	391	49	18
730	56	390	54	18
731	54	390	56	18
732	60	387	53	18
733	58	388	54	18
734	68	392	40	18
735	58	390	52	18
736	52	394	54	18
737	62	389	49	18
738	50	390	60	18
739	63	392	45	18
740	65	389	46	18
741	60	388	52	18
742	54	392	54	18
743	54	388	58	18
744	57	391	52	18
745	56	392	52	18
746	56	390	54	18
747	68	388	44	18
748	59	392	49	18
749	70	386	44	18
750	57	387	56	18
751	58	392	50	18
752	52	392	56	18
753	52	391	57	18
754	61	389	50	18
755	61	390	49	18
756	57	389	54	18
757	57	389	54	18
758	55	389	56	18
759	54	393	53	18
760	61	387	52	18
761	62	389	49	18
762	62	388	50	18
763	56	388	56	18
764	59	393	48	18
765	63	391	46	18
766	58	392	50	18
767	57	390	53	18
768	54	392	54	18
769	68	386	46	18
770	61	392	47	18
771	65	390	45	18
772	54	391	55	18
773	51	392	57	18
774	52	390	58	18
775	62	392	46	18
776	57	394	49	18
777	67	390	43	18
778	59	391	50	18
779	56	391	53	18
780	59	391	50	18
781	59	388	53	18
782	58	389	53	18
783	53	395	52	18
784	61	391	48	18
785	62	390	48	18
786	65	391	44	18
787	55	397	48	18
788	59	397	44	18
789	55	390	55	18
790	61	391	48	18
791	55	390	55	18
792	49	392	59	18
793	64	390	46	18
794	55	390	55	18
795	62	390	48	18
796	65	392	43	18
797	52	390	58	18
798	57	389	54	18
799	58	391	51	18
800	63	390	47	18
801	56	392	52	18
802	56	390	54	18
803	52	389	59	18
804	63	395	42	18
805	55	390	55	18
806	59	392	49	18
807	61	388	51	18
808	58	388	54	18
809	56	392	52	18
810	61	392	47	18
811	51	392	57	18
812	52	390	58	18
813	64	389	47	18
814	62	389	49	18
815	62	389	49	18
816	66	393	41	18
817	53	387	60	18
818	56	391	53	18
819	66	388	46	18
820	55	389	56	18
821	55	391	54	18
822	55	390	55	18
823	59	390	51	18
824	60	391	49	18
825	58	389	53	18
826	56	391	53	18
827	58	391	51	18
828	65	391	44	18
829	55	388	57	18
830	54	388	58	18
831	63	394	43	18
832	49	388	63	18
833	64	395	41	18
834	42	385	73	18
835	63	389	48	18
836	64	393	43	18
837	65	391	44	18
838	57	390	53	18
839	57	388	55	18
840	57	393	50	18
841	60	390	50	18
842	56	391	53	18
843	49	391	60	18
844	55	387	58	18
845	63	391	46	18
846	53	390	57	18
847	52	393	55	18
848	49	389	62	18
849	65	395	40	18
850	62	391	47	18
851	58	394	48	18
852	63	392	45	18
853	62	389	49	18
854	59	391	50	18
855	51	393	56	18
856	51	391	58	18
857	54	396	50	18
858	56	391	53	18
859	62	388	50	18
860	57	389	54	18
861	68	387	45	18
862	60	391	49	18
863	53	388	59	18
864	58	388	54	18
865	56	388	56	18
866	57	389	54	18
867	63	391	46	18
868	56	390	54	18
869	63	393	44	18
870	60	389	51	18
871	56	391	53	18
872	54	390	56	18
873	67	386	47	18
874	57	391	52	18
875	44	391	65	18
876	49	394	57	18
877	58	390	52	18
878	58	388	54	18
879	56	389	55	18
880	59	391	50	18
881	59	393	48	18
882	60	389	51	18
883	51	387	62	18
884	65	389	46	18
885	60	390	50	18
886	57	386	57	18
887	56	389	55	18
888	65	390	45	18
889	66	390	44	18
890	53	390	57	18
891	61	393	46	18
892	60	391	49	18
893	55	391	54	18
894	63	390	47	18
895	55	389	56	18
896	63	389	48	18
897	58	388	54	18
898	55	389	56	18
899	61	392	47	18
900	58	390	52	18
901	56	391	53	18
902	61	390	49	18
903	54	390	56	18
904	54	390	56	18
905	60	393	47	18
906	56	395	49	18
907	57	391	52	18
908	51	389	60	18
909	67	391	42	18
910	57	390	53	18
911	58	390	52	18
912	50	391	59	18
913	61	394	45	18
914	55	388	57	18
915	57	388	55	18
916	51	388	61	18
917	60	390	50	18
918	66	387	47	18
919	69	390	41	18
920	59	390	51	18
921	50	392	58	18
922	48	390	62	18
923	54	392	54	18
924	44	392	64	18
925	54	390	56	18
926	63	389	48	18
927	65	391	44	18
928	56	392	52	18
929	60	393	47	18
930	60	389	51	18
931	48	392	60	18
932	60	393	47	18
933	49	392	59	18
934	56	393	51	18
935	56	392	52	18
936	60	392	48	18
937	64	388	48	18
938	56	393	51	18
939	60	390	50	18
940	56	393	51	18
941	57	390	53	18
942	59	388	53	18
943	60	394	46	18
944	53	393	54	18
945	58	388	54	18
946	57	391	52	18
947	55	391	54	18
948	53	388	59	18
949	70	391	39	18
950	55	392	53	18
951	59	388	53	18
952	59	388	53	18
953	61	392	47	18
954	68	390	42	18
955	56	390	54	18
956	56	387	57	18
957	60	394	46	18
958	53	392	55	18
959	56	389	55	18
960	60	391	49	18
961	54	392	54	18
962	60	392	48	18
963	61	393	46	18
964	62	395	43	18
965	53	395	52	18
966	58	392	50	18
967	55	391	54	18
968	57	388	55	18
969	53	390	57	18
970	64	388	48	18
971	58	392	50	18
972	57	390	53	18
973	61	392	47	18
974	61	394	45	18
975	61	392	47	18
976	54	387	59	18
977	59	393	48	18
978	53	390	57	18
979	55	390	55	18
980	56	391	53	18
981	55	396	49	18
982	61	389	50	18
983	62	387	51	18
984	54	388	58	18
985	58	393	49	18
986	52	396	52	18
987	65	391	44	18
988	51	389	60	18
989	51	392	57	18
990	58	389	53	18
991	61	391	48	18
992	56	386	58	18
993	68	391	41	18
994	52	388	60	18
995	60	392	48	18
996	55	389	56	18
997	56	394	50	18
998	57	393	50	18
999	63	393	44	18
1000	57	390	53	18
