Round	Out	Left	Right	Game Type
512	213	113	174	8
513	210	131	159	8
514	190	137	173	8
515	201	132	167	8
516	207	129	164	8
517	189	149	162	8
518	203	121	176	8
519	211	120	169	8
520	201	132	167	8
521	200	143	157	8
522	208	126	166	8
523	204	153	143	8
524	211	132	157	8
525	196	139	165	8
526	193	142	165	8
527	207	129	164	8
528	201	131	168	8
529	222	109	169	8
530	201	141	158	8
531	200	133	167	8
532	205	132	163	8
533	203	129	168	8
534	197	144	159	8
535	203	135	162	8
536	194	140	166	8
537	214	118	168	8
538	203	125	172	8
539	216	129	155	8
540	211	125	164	8
541	195	143	162	8
542	196	139	165	8
543	201	143	156	8
544	195	142	163	8
545	201	140	159	8
546	211	126	163	8
547	208	133	159	8
548	206	138	156	8
549	194	145	161	8
550	196	142	162	8
551	196	142	162	8
552	217	119	164	8
553	205	128	167	8
554	190	154	156	8
555	208	127	165	8
556	202	137	161	8
557	192	139	169	8
558	192	148	160	8
559	196	140	164	8
560	193	149	158	8
561	196	135	169	8
562	195	154	151	8
563	209	122	169	8
564	202	137	161	8
565	206	130	164	8
566	202	137	161	8
567	210	126	164	8
568	194	143	163	8
569	216	118	166	8
570	195	143	162	8
571	199	146	155	8
572	194	150	156	8
573	191	147	162	8
574	194	124	182	8
575	205	131	164	8
576	209	127	164	8
577	215	122	163	8
578	205	139	156	8
579	204	132	164	8
580	205	138	157	8
581	206	130	164	8
582	209	135	156	8
583	217	119	164	8
584	191	144	165	8
585	207	130	163	8
586	194	143	163	8
587	198	145	157	8
588	190	146	164	8
589	196	142	162	8
590	202	143	155	8
591	199	144	157	8
592	202	133	165	8
593	206	136	158	8
594	203	129	168	8
595	199	133	168	8
596	199	140	161	8
597	206	131	163	8
598	206	128	166	8
599	200	139	161	8
600	189	150	161	8
601	206	130	164	8
602	197	143	160	8
603	201	132	167	8
604	202	141	157	8
605	190	141	169	8
606	200	140	160	8
607	210	130	160	8
608	205	137	158	8
609	196	139	165	8
610	201	136	163	8
611	207	144	149	8
612	201	134	165	8
613	207	127	166	8
614	198	138	164	8
615	202	129	169	8
616	209	126	165	8
617	208	123	169	8
618	195	143	162	8
619	202	144	154	8
620	195	141	164	8
621	197	142	161	8
622	207	121	172	8
623	194	136	170	8
624	210	118	172	8
625	206	122	172	8
626	199	138	163	8
627	207	130	163	8
628	199	139	162	8
629	210	125	165	8
630	214	121	165	8
631	203	139	158	8
632	208	122	170	8
633	216	117	167	8
634	202	141	157	8
635	201	136	163	8
636	203	137	160	8
637	194	142	164	8
638	185	148	167	8
639	195	143	162	8
640	195	138	167	8
641	201	131	168	8
642	190	146	164	8
643	195	139	166	8
644	194	143	163	8
645	199	130	171	8
646	197	141	162	8
647	198	147	155	8
648	197	146	157	8
649	203	136	161	8
650	206	125	169	8
651	195	146	159	8
652	208	128	164	8
653	210	127	163	8
654	203	136	161	8
655	206	131	163	8
656	194	139	167	8
657	194	144	162	8
658	212	132	156	8
659	193	144	163	8
660	211	121	168	8
661	183	150	167	8
662	216	118	166	8
663	207	118	175	8
664	203	136	161	8
665	203	128	169	8
666	206	139	155	8
667	210	126	164	8
668	192	150	158	8
669	192	144	164	8
670	194	145	161	8
671	205	128	167	8
672	206	122	172	8
673	198	151	151	8
674	213	115	172	8
675	203	145	152	8
676	189	139	172	8
677	207	115	178	8
678	207	131	162	8
679	203	132	165	8
680	192	141	167	8
681	198	134	168	8
682	199	137	164	8
683	217	122	161	8
684	197	144	159	8
685	213	116	171	8
686	191	151	158	8
687	209	130	161	8
688	196	138	166	8
689	193	140	167	8
690	211	134	155	8
691	193	138	169	8
692	201	133	166	8
693	201	136	163	8
694	196	134	170	8
695	200	133	167	8
696	194	131	175	8
697	190	141	169	8
698	186	155	159	8
699	198	145	157	8
700	201	142	157	8
701	204	133	163	8
702	214	128	158	8
703	209	130	161	8
704	194	147	159	8
705	201	133	166	8
706	207	131	162	8
707	201	129	170	8
708	205	131	164	8
709	195	144	161	8
710	192	147	161	8
711	196	138	166	8
712	204	128	168	8
713	214	114	172	8
714	195	142	163	8
715	218	121	161	8
716	207	139	154	8
717	211	131	158	8
718	183	157	160	8
719	199	144	157	8
720	209	127	164	8
721	206	129	165	8
722	203	141	156	8
723	189	147	164	8
724	205	142	153	8
725	212	132	156	8
726	211	135	154	8
727	205	122	173	8
728	200	139	161	8
729	209	131	160	8
730	200	141	159	8
731	205	133	162	8
732	200	140	160	8
733	190	147	163	8
734	199	133	168	8
735	207	134	159	8
736	207	132	161	8
737	203	128	169	8
738	201	141	158	8
739	192	151	157	8
740	205	135	160	8
741	191	139	170	8
742	204	141	155	8
743	204	138	158	8
744	202	130	168	8
745	200	142	158	8
746	198	140	162	8
747	191	143	166	8
748	207	132	161	8
749	194	141	165	8
750	205	136	159	8
751	201	127	172	8
752	214	125	161	8
753	188	143	169	8
754	207	147	146	8
755	209	125	166	8
756	209	125	166	8
757	214	122	164	8
758	204	123	173	8
759	214	120	166	8
760	198	133	169	8
761	212	123	165	8
762	209	127	164	8
763	207	139	154	8
764	203	136	161	8
765	213	126	161	8
766	212	129	159	8
767	205	134	161	8
768	200	129	171	8
769	186	148	166	8
770	219	117	164	8
771	208	130	162	8
772	213	122	165	8
773	205	135	160	8
774	194	144	162	8
775	194	135	171	8
776	199	139	162	8
777	187	149	164	8
778	205	126	169	8
779	204	124	172	8
780	188	145	167	8
781	210	135	155	8
782	203	125	172	8
783	207	130	163	8
784	201	135	164	8
785	207	135	158	8
786	203	138	159	8
787	188	157	155	8
788	210	127	163	8
789	198	145	157	8
790	203	127	170	8
791	192	143	165	8
792	208	131	161	8
793	202	140	158	8
794	185	142	173	8
795	201	135	164	8
796	205	123	172	8
797	193	140	167	8
798	204	128	168	8
799	191	133	176	8
800	209	123	168	8
801	215	128	157	8
802	211	127	162	8
803	210	124	166	8
804	207	122	171	8
805	204	134	162	8
806	199	137	164	8
807	195	138	167	8
808	222	113	165	8
809	204	132	164	8
810	198	140	162	8
811	211	127	162	8
812	206	129	165	8
813	204	133	163	8
814	198	126	176	8
815	191	150	159	8
816	207	127	166	8
817	204	127	169	8
818	198	133	169	8
819	212	121	167	8
820	196	138	166	8
821	202	143	155	8
822	214	123	163	8
823	190	149	161	8
824	212	124	164	8
825	197	135	168	8
826	215	125	160	8
827	200	140	160	8
828	206	131	163	8
829	194	139	167	8
830	191	150	159	8
831	204	132	164	8
832	199	142	159	8
833	205	131	164	8
834	192	136	172	8
835	208	119	173	8
836	192	145	163	8
837	215	126	159	8
838	202	138	160	8
839	220	117	163	8
840	203	136	161	8
841	211	123	166	8
842	212	126	162	8
843	195	144	161	8
844	209	130	161	8
845	212	122	166	8
846	197	142	161	8
847	199	150	151	8
848	198	136	166	8
849	201	140	159	8
850	195	134	171	8
851	194	149	157	8
852	204	129	167	8
853	199	138	163	8
854	191	154	155	8
855	199	136	165	8
856	195	135	170	8
857	206	137	157	8
858	204	133	163	8
859	198	146	156	8
860	190	136	174	8
861	205	137	158	8
862	207	132	161	8
863	195	133	172	8
864	214	114	172	8
865	213	128	159	8
866	211	129	160	8
867	206	128	166	8
868	188	152	160	8
869	216	109	175	8
870	203	121	176	8
871	201	132	167	8
872	202	133	165	8
873	191	142	167	8
874	202	149	149	8
875	204	133	163	8
876	201	132	167	8
877	208	123	169	8
878	207	133	160	8
879	182	161	157	8
880	192	140	168	8
881	196	137	167	8
882	201	135	164	8
883	194	148	158	8
884	205	129	166	8
885	184	154	162	8
886	197	143	160	8
887	200	130	170	8
888	197	137	166	8
889	198	138	164	8
890	199	134	167	8
891	203	132	165	8
892	202	132	166	8
893	211	123	166	8
894	220	102	178	8
895	198	137	165	8
896	206	122	172	8
897	196	147	157	8
898	194	139	167	8
899	205	119	176	8
900	209	128	163	8
901	200	128	172	8
902	190	150	160	8
903	227	115	158	8
904	187	155	158	8
905	204	130	166	8
906	206	128	166	8
907	194	140	166	8
908	191	153	156	8
909	184	159	157	8
910	195	134	171	8
911	203	130	167	8
912	192	145	163	8
913	201	139	160	8
914	207	122	171	8
915	204	142	154	8
916	204	133	163	8
917	193	140	167	8
918	203	131	166	8
919	198	134	168	8
920	214	138	148	8
921	209	131	160	8
922	205	124	171	8
923	222	122	156	8
924	199	124	177	8
925	200	152	148	8
926	198	144	158	8
927	193	152	155	8
928	205	110	185	8
929	207	131	162	8
930	190	146	164	8
931	213	118	169	8
932	199	141	160	8
933	197	138	165	8
934	207	141	152	8
935	210	120	170	8
936	191	144	165	8
937	206	128	166	8
938	186	145	169	8
939	205	142	153	8
940	209	126	165	8
941	210	130	160	8
942	206	142	152	8
943	202	141	157	8
944	202	140	158	8
945	198	139	163	8
946	205	131	164	8
947	201	132	167	8
948	195	137	168	8
949	209	122	169	8
950	186	145	169	8
951	193	143	164	8
952	205	127	168	8
953	196	128	176	8
954	193	143	164	8
955	213	126	161	8
956	218	117	165	8
957	199	130	171	8
958	215	115	170	8
959	197	141	162	8
960	203	140	157	8
961	201	146	153	8
962	193	154	153	8
963	196	142	162	8
964	203	136	161	8
965	198	135	167	8
966	207	131	162	8
967	190	148	162	8
968	205	132	163	8
969	202	133	165	8
970	193	143	164	8
971	196	137	167	8
972	218	124	158	8
973	204	131	165	8
974	204	132	164	8
975	200	132	168	8
976	212	122	166	8
977	216	127	157	8
978	212	133	155	8
979	194	145	161	8
980	208	118	174	8
981	197	139	164	8
982	216	121	163	8
983	192	149	159	8
984	191	150	159	8
985	201	127	172	8
986	216	112	172	8
987	207	135	158	8
988	212	127	161	8
989	199	140	161	8
990	212	141	147	8
991	209	123	168	8
992	202	135	163	8
993	210	122	168	8
994	211	126	163	8
995	211	125	164	8
996	207	136	157	8
997	206	123	171	8
998	202	126	172	8
999	203	132	165	8
1000	197	142	161	8
